Jasmijn,,Mads,,Eva,,Koen,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
417.6000061,0.5169061422,417.6000061,0.1628763527,417.6000061,0.3622336984,417.6000061,0.696315527,
417.1999817,0.5152192116,417.1999817,0.1623331457,417.1999817,0.3611754179,417.1999817,0.6943745017,
416.7999878,0.5138581991,416.7999878,0.1618206799,416.7999878,0.359973222,416.7999878,0.6923266649,
416.3999939,0.51243788,416.3999939,0.1612422317,416.3999939,0.3587446213,416.3999939,0.6905583739,
416,0.511318326,416,0.1609808803,416,0.3576472402,416,0.6885400414,
415.6000061,0.5097803473,415.6000061,0.1602080017,415.6000061,0.3565671146,415.6000061,0.6866805553,
415.1999817,0.5087047815,415.1999817,0.1598298848,415.1999817,0.3554899096,415.1999817,0.6847894192,
414.7999878,0.5072907209,414.7999878,0.159446761,414.7999878,0.3545484543,414.7999878,0.6827334762,
414.3999939,0.5058354735,414.3999939,0.1588537097,414.3999939,0.3532008827,414.3999939,0.6805844903,
414,0.5043845773,414,0.1584168226,414,0.3520638943,414,0.6782420874,
413.6000061,0.5028098822,413.6000061,0.1578215212,413.6000061,0.3507635295,413.6000061,0.6760817766,
413.1999817,0.5011813641,413.1999817,0.1571296901,413.1999817,0.3491880596,413.1999817,0.6732664704,
412.7999878,0.4991118014,412.7999878,0.1564857513,412.7999878,0.3478271961,412.7999878,0.6705646515,
412.3999939,0.4972095788,412.3999939,0.1558672935,412.3999939,0.3462336361,412.3999939,0.6675407887,
412,0.495061785,412,0.1550727785,412,0.3442912102,412,0.664370656,
411.6000061,0.4923474491,411.6000061,0.1539767236,411.6000061,0.342341572,411.6000061,0.6605787873,
411.1999817,0.4900458157,411.1999817,0.1533104628,411.1999817,0.3405975103,411.1999817,0.6571842432,
410.7999878,0.4870687723,410.7999878,0.1521459669,410.7999878,0.3382248878,410.7999878,0.6530575752,
410.3999939,0.4841724038,410.3999939,0.1514100879,410.3999939,0.3362222016,410.3999939,0.6488369703,
410,0.4809742272,410,0.150223732,410,0.3337858617,410,0.6441727877,
409.6000061,0.4775989354,409.6000061,0.1490070969,409.6000061,0.3312289119,409.6000061,0.6396085024,
409.1999817,0.4740845561,409.1999817,0.1479013264,409.1999817,0.3285846114,409.1999817,0.6346789002,
408.7999878,0.4703496993,408.7999878,0.146465987,408.7999878,0.3256542683,408.7999878,0.6293891668,
408.3999939,0.4664261639,408.3999939,0.1449831128,408.3999939,0.322815299,408.3999939,0.624129355,
408,0.4621473253,408,0.1436730921,408,0.3200731575,408,0.6184768081,
407.6000061,0.4581349492,407.6000061,0.1423348784,407.6000061,0.3169586957,407.6000061,0.6127260327,
407.1999817,0.453696698,407.1999817,0.1409695297,407.1999817,0.3138951957,407.1999817,0.6067156196,
406.7999878,0.4494339228,406.7999878,0.1393478513,406.7999878,0.3107072711,406.7999878,0.6006231308,
406.3999939,0.4447099268,406.3999939,0.1378534138,406.3999939,0.307277739,406.3999939,0.5944196582,
406,0.4403816462,406,0.1366909295,406,0.3040391505,406,0.5882925987,
405.6000061,0.4356944561,405.6000061,0.135162428,405.6000061,0.3006851673,405.6000061,0.5816206932,
405.1999817,0.4308508039,405.1999817,0.1334790438,405.1999817,0.2972152531,405.1999817,0.5751663446,
404.7999878,0.4257713854,404.7999878,0.1318121403,404.7999878,0.2938255072,404.7999878,0.568629384,
404.3999939,0.4211394489,404.3999939,0.130479008,404.3999939,0.2905088365,404.3999939,0.5621259212,
404,0.4162795246,404,0.1287618279,404,0.2869561017,404,0.5552787185,
403.6000061,0.4111753106,403.6000061,0.1272212714,403.6000061,0.2835387886,403.6000061,0.5486513972,
403.1999817,0.4062008858,403.1999817,0.1255239397,403.1999817,0.2799288332,403.1999817,0.5421791077,
402.7999878,0.4013587236,402.7999878,0.1240662932,402.7999878,0.2762620747,402.7999878,0.5354472995,
402.3999939,0.3965417743,402.3999939,0.1225106716,402.3999939,0.2730408013,402.3999939,0.5289791822,
402,0.3915090263,402,0.1208523363,402,0.2693372071,402,0.522303462,
401.6000061,0.3868034184,401.6000061,0.1195374131,401.6000061,0.2662958205,401.6000061,0.5160191059,
401.1999817,0.3820537329,401.1999817,0.1180416867,401.1999817,0.2629291713,401.1999817,0.5097812414,
400.7999878,0.3773730397,400.7999878,0.1166091934,400.7999878,0.2597441077,400.7999878,0.5037629604,
400.3999939,0.372733295,400.3999939,0.114950195,400.3999939,0.2564005554,400.3999939,0.4977564514,
400,0.3685480654,400,0.1135912538,400,0.2534672916,400,0.491956532,
399.6000061,0.3641673923,399.6000061,0.112131916,399.6000061,0.2502332628,399.6000061,0.4862452745,
399.1999817,0.3603467643,399.1999817,0.1110970005,399.1999817,0.2478312552,399.1999817,0.4812248051,
398.7999878,0.3565658629,398.7999878,0.109823145,398.7999878,0.2451325506,398.7999878,0.4762461782,
398.3999939,0.3528112173,398.3999939,0.108558096,398.3999939,0.2425968051,398.3999939,0.471233964,
398,0.3494514525,398,0.107753545,398,0.2402500957,398,0.4670166969,
397.6000061,0.3463515043,397.6000061,0.1066661179,397.6000061,0.2379646897,397.6000061,0.4626054168,
397.1999817,0.3435978889,397.1999817,0.1058125719,397.1999817,0.2359182239,397.1999817,0.458755672,
396.7999878,0.3407456875,396.7999878,0.1048104465,396.7999878,0.2337913662,396.7999878,0.4549870491,
396.3999939,0.3378781974,396.3999939,0.1038391739,396.3999939,0.23202537,396.3999939,0.4516362846,
396,0.3357451856,396,0.1031822115,396,0.2302237004,396,0.4482501149,
395.6000061,0.3336042762,395.6000061,0.10235966,395.6000061,0.2286444008,395.6000061,0.4452825785,
395.1999817,0.3317160308,395.1999817,0.1018313318,395.1999817,0.2273067236,395.1999817,0.4425358474,
394.7999878,0.3298370838,394.7999878,0.101257205,394.7999878,0.2261025459,394.7999878,0.4401800334,
394.3999939,0.3282410502,394.3999939,0.1008746848,394.3999939,0.2248369157,394.3999939,0.4380280375,
394,0.3267223537,394,0.1000953093,394,0.2238424271,394,0.4358111322,
393.6000061,0.3252869844,393.6000061,0.099866651,393.6000061,0.2227216214,393.6000061,0.4340776205,
393.1999817,0.324303776,393.1999817,0.0994746089,393.1999817,0.2217688411,393.1999817,0.4321502745,
392.7999878,0.3232794404,392.7999878,0.09907450527,392.7999878,0.2212560028,392.7999878,0.4307017326,
392.3999939,0.3225419819,392.3999939,0.0988887623,392.3999939,0.2207689881,392.3999939,0.4295994937,
392,0.3216059506,392,0.09840529412,392,0.2197861224,392,0.4281509519,
391.6000061,0.3209971488,391.6000061,0.09823203832,391.6000061,0.2193423212,391.6000061,0.4273405075,
391.1999817,0.3205444217,391.1999817,0.09817566723,391.1999817,0.2190223932,391.1999817,0.4263086021,
390.7999878,0.3201712668,390.7999878,0.09778735787,390.7999878,0.2184890807,390.7999878,0.4252172709,
390.3999939,0.3198219836,390.3999939,0.09759717435,390.3999939,0.2180301696,390.3999939,0.4246983528,
390,0.3195382655,390,0.0975317806,390,0.2178026736,390,0.4238707721,
389.6000061,0.3191054761,389.6000061,0.09740704298,389.6000061,0.2173859626,389.6000061,0.4231478274,
389.1999817,0.31894508,389.1999817,0.09723690897,389.1999817,0.2172102332,389.1999817,0.4226689637,
388.7999878,0.3189535439,388.7999878,0.09693825245,388.7999878,0.2169336826,388.7999878,0.4224330187,
388.3999939,0.3187066317,388.3999939,0.09706324339,388.3999939,0.2170291245,388.3999939,0.4218687713,
388,0.3188416064,388,0.09692832083,388,0.2168530673,388,0.4215221405,
387.6000061,0.3186256886,387.6000061,0.09681770205,387.6000061,0.2166249901,387.6000061,0.4211855829,
387.1999817,0.3185118437,387.1999817,0.09680139273,387.1999817,0.2167369425,387.1999817,0.4208035767,
386.7999878,0.318298161,386.7999878,0.09673049301,386.7999878,0.2164090574,386.7999878,0.4204143882,
386.3999939,0.3185671568,386.3999939,0.09672483057,386.3999939,0.2165062875,386.3999939,0.4203756154,
386,0.318698138,386,0.09669368714,386,0.2163529843,386,0.4199641645,
385.6000061,0.3182888329,385.6000061,0.09659124166,385.6000061,0.2161146104,385.6000061,0.4193932116,
385.1999817,0.3181347847,385.1999817,0.0965352729,385.1999817,0.2160486728,385.1999817,0.4192095101,
384.7999878,0.3183070421,384.7999878,0.09655813128,384.7999878,0.2159657031,384.7999878,0.4191336036,
384.3999939,0.3179236352,384.3999939,0.09630815685,384.3999939,0.2158010602,384.3999939,0.4186060131,
384,0.318079114,384,0.09630908817,384,0.215689227,384,0.4180648625,
383.6000061,0.3179949224,383.6000061,0.09640704095,383.6000061,0.2155969739,383.6000061,0.4179205,
383.1999817,0.3176567852,383.1999817,0.09613580257,383.1999817,0.2152990401,383.1999817,0.4174192846,
382.7999878,0.3172914088,382.7999878,0.09595860541,382.7999878,0.21516563,382.7999878,0.4167708158,
382.3999939,0.3168018162,382.3999939,0.09562847018,382.3999939,0.2147052437,382.3999939,0.4159991741,
382,0.3168363273,382,0.09567686915,382,0.2145881802,382,0.4158212245,
381.6000061,0.3162529767,381.6000061,0.09559882432,381.6000061,0.2144095451,381.6000061,0.4150218964,
381.1999817,0.3160249889,381.1999817,0.09542362392,381.1999817,0.2139994651,381.1999817,0.4144556224,
380.7999878,0.3155357242,380.7999878,0.09500403702,380.7999878,0.2136601657,380.7999878,0.4136964977,
380.3999939,0.3152162433,380.3999939,0.09492907673,380.3999939,0.2132124305,380.3999939,0.4127681553,
380,0.3145070374,380,0.09477443248,380,0.2129044682,380,0.411983639,
379.6000061,0.3140455186,379.6000061,0.09453017265,379.6000061,0.2121929824,379.6000061,0.4111349285,
379.1999817,0.3134096861,379.1999817,0.09436428547,379.1999817,0.2118858695,379.1999817,0.4103881717,
378.7999878,0.3127675653,378.7999878,0.09417077154,378.7999878,0.2114651501,378.7999878,0.4091406167,
378.3999939,0.3122435808,378.3999939,0.09412504733,378.3999939,0.2108715624,378.3999939,0.4081373513,
378,0.311321497,378,0.09375084937,378,0.2102712691,378,0.4071383774,
377.6000061,0.3101859093,377.6000061,0.09334111959,377.6000061,0.2096918076,377.6000061,0.4058753848,
377.1999817,0.3093093634,377.1999817,0.09311681986,377.1999817,0.2090729922,377.1999817,0.4044138789,
376.7999878,0.3081365526,376.7999878,0.09263991565,376.7999878,0.2081066072,376.7999878,0.4029252529,
376.3999939,0.3067729771,376.3999939,0.0920965597,376.3999939,0.2071468979,376.3999939,0.4010992646,
376,0.3053463101,376,0.09168116003,376,0.2062046379,376,0.3994452953,
375.6000061,0.3044385314,375.6000061,0.09152623266,375.6000061,0.2054620832,375.6000061,0.3977040946,
375.1999817,0.3028480709,375.1999817,0.0909909904,375.1999817,0.2043872029,375.1999817,0.3958446383,
374.7999878,0.3011766076,374.7999878,0.09025861323,374.7999878,0.2030735463,374.7999878,0.3935264647,
374.3999939,0.2995460629,374.3999939,0.08985172212,374.3999939,0.2019293904,374.3999939,0.3914297521,
374,0.2979519963,374,0.08927746117,374,0.2008064538,374,0.3891731203,
373.6000061,0.295770973,373.6000061,0.08866459131,373.6000061,0.1993647069,373.6000061,0.3866320252,
373.1999817,0.2940623462,373.1999817,0.08826680481,373.1999817,0.1983406842,373.1999817,0.3842580616,
372.7999878,0.2921712399,372.7999878,0.08751626313,372.7999878,0.1968366653,372.7999878,0.3815333247,
372.3999939,0.2903726101,372.3999939,0.08690366149,372.3999939,0.1954736561,372.3999939,0.3787920773,
372,0.287994951,372,0.08618251979,372,0.1939917207,372,0.3760567307,
371.6000061,0.2860524952,371.6000061,0.08560886979,371.6000061,0.19256033,371.6000061,0.3731688559,
371.1999817,0.2838776112,371.1999817,0.0848454386,371.1999817,0.1908271164,371.1999817,0.3702348769,
370.7999878,0.2818838954,370.7999878,0.08430695534,370.7999878,0.1894292682,370.7999878,0.367667526,
370.3999939,0.2794672847,370.3999939,0.08336448669,370.3999939,0.1878399998,370.3999939,0.3646189272,
370,0.2772610188,370,0.08251473308,370,0.1860993803,370,0.3612856269,
369.6000061,0.2751164138,369.6000061,0.08197556436,369.6000061,0.1846514195,369.6000061,0.3582906723,
369.1999817,0.2730226517,369.1999817,0.08121530712,369.1999817,0.1831058562,369.1999817,0.3552988768,
368.7999878,0.2706952691,368.7999878,0.08072915673,368.7999878,0.1816929579,368.7999878,0.3524720669,
368.3999939,0.2685332,368.3999939,0.08006167412,368.3999939,0.1801503152,368.3999939,0.3494926095,
368,0.2662326992,368,0.07916212082,368,0.1786204576,368,0.3466033638,
367.6000061,0.2644803524,367.6000061,0.07872930169,367.6000061,0.1771732867,367.6000061,0.3440998495,
367.1999817,0.2620259225,367.1999817,0.07806321234,367.1999817,0.1756511033,367.1999817,0.3412167728,
366.7999878,0.2600174248,366.7999878,0.07718055695,366.7999878,0.1742229015,366.7999878,0.3379614055,
366.3999939,0.2578549385,366.3999939,0.07673373818,366.3999939,0.1726948321,366.3999939,0.3352342844,
366,0.2558835745,366,0.07589509338,366,0.1712248772,366,0.3324380815,
365.6000061,0.2537906468,365.6000061,0.07517305762,365.6000061,0.1696905941,365.6000061,0.3298402429,
365.1999817,0.2519586086,365.1999817,0.07468725741,365.1999817,0.1684871912,365.1999817,0.3271830082,
364.7999878,0.2500323057,364.7999878,0.07396063209,364.7999878,0.1670583934,364.7999878,0.3245119452,
364.3999939,0.2478425205,364.3999939,0.07322277874,364.3999939,0.1656899601,364.3999939,0.3218204677,
364,0.2463274002,364,0.0726769343,364,0.1643297523,364,0.3198617399,
363.6000061,0.2446515858,363.6000061,0.07233975083,363.6000061,0.163447842,363.6000061,0.3171200156,
363.1999817,0.2425810099,363.1999817,0.07160992175,363.1999817,0.1619050652,363.1999817,0.3144910038,
362.7999878,0.2406310588,362.7999878,0.07094971091,362.7999878,0.16065602,362.7999878,0.3122753203,
362.3999939,0.2390138507,362.3999939,0.07036918402,362.3999939,0.1596478522,362.3999939,0.3097009957,
362,0.2373734862,362,0.069828704,362,0.158066079,362,0.3074133992,
361.6000061,0.2355603427,361.6000061,0.06921436638,361.6000061,0.1569580734,361.6000061,0.3052282035,
361.1999817,0.2341675907,361.1999817,0.06870310009,361.1999817,0.1557937264,361.1999817,0.3029393852,
360.7999878,0.2323420793,360.7999878,0.0684389174,360.7999878,0.1549225301,360.7999878,0.3008944392,
360.3999939,0.230966419,360.3999939,0.06806366891,360.3999939,0.1537719965,360.3999939,0.2990561724,
360,0.2292570025,360,0.06738360971,360,0.1524852961,360,0.2967108786,
359.6000061,0.2278553247,359.6000061,0.06688660383,359.6000061,0.1515288502,359.6000061,0.2947340608,
359.1999817,0.2259685546,359.1999817,0.06624860317,359.1999817,0.1501571238,359.1999817,0.2923844159,
358.7999878,0.2246620506,358.7999878,0.06555912644,358.7999878,0.149194181,358.7999878,0.290418148,
358.3999939,0.2229614407,358.3999939,0.06533403695,358.3999939,0.1481335163,358.3999939,0.2884235084,
358,0.2216733545,358,0.06518250704,358,0.1472570449,358,0.2864786088,
357.6000061,0.2202610373,357.6000061,0.06471078098,357.6000061,0.1461583972,357.6000061,0.2848034203,
357.1999817,0.2185108662,357.1999817,0.06406889111,357.1999817,0.1450993717,357.1999817,0.2826823592,
356.7999878,0.2171981484,356.7999878,0.06361560524,356.7999878,0.1440029889,356.7999878,0.2806646228,
356.3999939,0.2156758159,356.3999939,0.0630876869,356.3999939,0.1428140253,356.3999939,0.2787234783,
356,0.2144907266,356,0.0629312247,356,0.1418878734,356,0.2770110369,
355.6000061,0.2131093293,355.6000061,0.06222762913,355.6000061,0.1410194188,355.6000061,0.2750749588,
355.1999817,0.2113782912,355.1999817,0.06158294901,355.1999817,0.1397341788,355.1999817,0.2731547356,
354.7999878,0.2104254663,354.7999878,0.06159604713,354.7999878,0.1391802281,354.7999878,0.2717253566,
354.3999939,0.2090497911,354.3999939,0.06096850708,354.3999939,0.1382745653,354.3999939,0.2698771656,
354,0.2078701705,354,0.06052817404,354,0.1371527016,354,0.2682161629,
353.6000061,0.2068484277,353.6000061,0.06018559635,353.6000061,0.1363077611,353.6000061,0.2669456303,
353.1999817,0.2055480927,353.1999817,0.05994333327,353.1999817,0.1357324272,353.1999817,0.2654103637,
352.7999878,0.2045305371,352.7999878,0.0596810393,352.7999878,0.1349862069,352.7999878,0.2640245557,
352.3999939,0.2036230117,352.3999939,0.05947566032,352.3999939,0.1344894022,352.3999939,0.2628046572,
352,0.2026982158,352,0.05880354345,352,0.1335903555,352,0.2612227798,
351.6000061,0.2016816735,351.6000061,0.05871244147,351.6000061,0.1328424811,351.6000061,0.2602202296,
351.1999817,0.2008787543,351.1999817,0.05856474489,351.1999817,0.1323991418,351.1999817,0.2591789365,
350.7999878,0.2003164589,350.7999878,0.05828839168,350.7999878,0.1319137365,350.7999878,0.2582535148,
350.3999939,0.1997668594,350.3999939,0.05804602802,350.3999939,0.1314771771,350.3999939,0.2575569749,
350,0.1991944462,350,0.05775678903,350,0.1310183257,350,0.2565947175,

Jasmijn,
Jasmijn
Collection Time: 6/10/2025 2:49:40 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 4000
Instrument Version                1.12
Start (nm)                        750.00
Stop (nm)                         350.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.000
UV-Vis Data Interval (nm)         0.400
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.000
Slit Height                       Full
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Third Source                      Off
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\Varian\Users\Nicco\baseline_subtract_method.MSW
Date/Time stamp: 5/6/2019 2:11:36 PM
Method Modifications:
X Start nm Changed: 5/6/2019 2:10:07 PM, Old: 800.00, New: 750.00
X Stop nm Changed: 5/6/2019 2:10:07 PM, Old: 200.00, New: 350.00
Common Interval nm Changed: 5/6/2019 2:10:07 PM, Old:    1.000, New:    0.400
Measurement Mode Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Baseline Correction Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Beam mode Changed: 5/6/2019 2:10:07 PM, Old:Double auto select, New:Double fixed slit
Saved as C:\Varian\Users\Eduard\baseline_subtract_mehod.MSW
Opened C:\Varian\Users\Nicco\baseline_subtract_method.MSW
End Method Modifications
<SBW (nm)> , 2.000
<Energy> , 66.07
<Slit height> , Full
<Current Wavelength> , 350.00

Mads,
Mads
Collection Time: 6/10/2025 2:55:20 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 4000
Instrument Version                1.12
Start (nm)                        750.00
Stop (nm)                         350.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.000
UV-Vis Data Interval (nm)         0.400
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.000
Slit Height                       Full
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Third Source                      Off
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\Varian\Users\Nicco\baseline_subtract_method.MSW
Date/Time stamp: 5/6/2019 2:11:36 PM
Method Modifications:
X Start nm Changed: 5/6/2019 2:10:07 PM, Old: 800.00, New: 750.00
X Stop nm Changed: 5/6/2019 2:10:07 PM, Old: 200.00, New: 350.00
Common Interval nm Changed: 5/6/2019 2:10:07 PM, Old:    1.000, New:    0.400
Measurement Mode Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Baseline Correction Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Beam mode Changed: 5/6/2019 2:10:07 PM, Old:Double auto select, New:Double fixed slit
Saved as C:\Varian\Users\Eduard\baseline_subtract_mehod.MSW
Opened C:\Varian\Users\Nicco\baseline_subtract_method.MSW
End Method Modifications
<SBW (nm)> , 2.000
<Energy> , 66.07
<Slit height> , Full
<Current Wavelength> , 350.00

Eva,
Eva
Collection Time: 6/10/2025 3:00:58 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 4000
Instrument Version                1.12
Start (nm)                        750.00
Stop (nm)                         350.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.000
UV-Vis Data Interval (nm)         0.400
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.000
Slit Height                       Full
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Third Source                      Off
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\Varian\Users\Nicco\baseline_subtract_method.MSW
Date/Time stamp: 5/6/2019 2:11:36 PM
Method Modifications:
X Start nm Changed: 5/6/2019 2:10:07 PM, Old: 800.00, New: 750.00
X Stop nm Changed: 5/6/2019 2:10:07 PM, Old: 200.00, New: 350.00
Common Interval nm Changed: 5/6/2019 2:10:07 PM, Old:    1.000, New:    0.400
Measurement Mode Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Baseline Correction Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Beam mode Changed: 5/6/2019 2:10:07 PM, Old:Double auto select, New:Double fixed slit
Saved as C:\Varian\Users\Eduard\baseline_subtract_mehod.MSW
Opened C:\Varian\Users\Nicco\baseline_subtract_method.MSW
End Method Modifications
<SBW (nm)> , 2.000
<Energy> , 66.07
<Slit height> , Full
<Current Wavelength> , 350.00

Koen,
Koen
Collection Time: 6/10/2025 3:07:07 PM
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 4000
Instrument Version                1.12
Start (nm)                        750.00
Stop (nm)                         350.00
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         240.000
UV-Vis Data Interval (nm)         0.400
UV-Vis Ave. Time (sec)            0.100
UV-Vis SBW (nm)                   2.000
Slit Height                       Full
Beam Mode                         Double
Signal-to-noise Mode              Off
UV Source                         On
Vis Source                        On
Third Source                      Off
Source Changeover (nm)            350.00
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    : C:\Varian\Users\Nicco\baseline_subtract_method.MSW
Date/Time stamp: 5/6/2019 2:11:36 PM
Method Modifications:
X Start nm Changed: 5/6/2019 2:10:07 PM, Old: 800.00, New: 750.00
X Stop nm Changed: 5/6/2019 2:10:07 PM, Old: 200.00, New: 350.00
Common Interval nm Changed: 5/6/2019 2:10:07 PM, Old:    1.000, New:    0.400
Measurement Mode Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Baseline Correction Changed: 5/6/2019 2:10:07 PM, Old:0, New:1
Beam mode Changed: 5/6/2019 2:10:07 PM, Old:Double auto select, New:Double fixed slit
Saved as C:\Varian\Users\Eduard\baseline_subtract_mehod.MSW
Opened C:\Varian\Users\Nicco\baseline_subtract_method.MSW
End Method Modifications
<SBW (nm)> , 2.000
<Energy> , 66.07
<Slit height> , Full
<Current Wavelength> , 350.00

