Baseline 100%T,,Eva,,Koen,,Jasmijn,,Mads,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
459.1999817,0.3415815234,459.1999817,0.3466702998,459.1999817,0.4886915982,459.1999817,0.329774797,459.1999817,0.9303542376,
458.7999878,0.3415725529,458.7999878,0.3491080701,458.7999878,0.4920234382,458.7999878,0.3299357593,458.7999878,0.9356222153,
458.3999939,0.3416418433,458.3999939,0.3517788053,458.3999939,0.4953944981,458.3999939,0.3299942017,458.3999939,0.9412679076,
458,0.3416593671,458,0.354822278,458,0.499451369,458,0.3304159939,458,0.9479480982,
457.6000061,0.3417072594,457.6000061,0.3582655489,457.6000061,0.5040075183,457.6000061,0.3310141861,457.6000061,0.9554035664,
457.1999817,0.3417515755,457.1999817,0.3619182408,457.1999817,0.509074688,457.1999817,0.331782639,457.1999817,0.9634444118,
456.7999878,0.3417131007,456.7999878,0.365965873,456.7999878,0.5145592093,456.7999878,0.3327585161,456.7999878,0.9728392363,
456.3999939,0.341771841,456.3999939,0.3703953326,456.3999939,0.520513773,456.3999939,0.3338271976,456.3999939,0.9829308987,
456,0.341637373,456,0.3754092157,456,0.527261436,456,0.3354036808,456,0.9942796826,
455.6000061,0.3417616785,455.6000061,0.3806266189,455.6000061,0.5343965888,455.6000061,0.3368886411,455.6000061,1.006308794,
455.1999817,0.341655314,455.1999817,0.386659205,455.1999817,0.5426924825,455.1999817,0.3388580382,455.1999817,1.020154476,
454.7999878,0.3416422904,454.7999878,0.3926594555,454.7999878,0.5514215231,454.7999878,0.3409886956,454.7999878,1.0350281,
454.3999939,0.3417791128,454.3999939,0.3992100954,454.3999939,0.5605533719,454.3999939,0.34333691,454.3999939,1.051136732,
454,0.3417328,454,0.406889379,454,0.5707849264,454,0.3459434807,454,1.068866134,
453.6000061,0.3416216075,453.6000061,0.4147879779,453.6000061,0.5814806223,453.6000061,0.3490055501,453.6000061,1.087769508,
453.1999817,0.3416243792,453.1999817,0.4233077466,453.1999817,0.5930578113,453.1999817,0.3525091708,453.1999817,1.108098388,
452.7999878,0.34160465,452.7999878,0.4322017431,452.7999878,0.6052853465,452.7999878,0.3560564518,452.7999878,1.129671812,
452.3999939,0.3417439759,452.3999939,0.4417282939,452.3999939,0.618350327,452.3999939,0.3599565029,452.3999939,1.153009295,
452,0.3416754007,452,0.4518097937,452,0.6320682168,452,0.3644775152,452,1.177751422,
451.6000061,0.3417356312,451.6000061,0.4626759589,451.6000061,0.6464160085,451.6000061,0.3691854775,451.6000061,1.2042799,
451.1999817,0.3416066766,451.1999817,0.4741965234,451.1999817,0.6621060371,451.1999817,0.3744232357,451.1999817,1.232499957,
450.7999878,0.3415877521,450.7999878,0.4858362377,450.7999878,0.6777651906,450.7999878,0.3797537684,450.7999878,1.26094377,
450.3999939,0.3415577412,450.3999939,0.4980244339,450.3999939,0.694140017,450.3999939,0.3856190741,450.3999939,1.291353941,
450,0.3416805565,450,0.5108060837,450,0.7111584544,450,0.3917618692,450,1.322946906,
449.6000061,0.3416391909,449.6000061,0.5241097212,449.6000061,0.7289255261,449.6000061,0.3982576728,449.6000061,1.356308699,
449.1999817,0.3417336047,449.1999817,0.5376644135,449.1999817,0.7470588088,449.1999817,0.404884249,449.1999817,1.390022635,
448.7999878,0.3415208757,448.7999878,0.551905632,448.7999878,0.7655848265,448.7999878,0.4123822749,448.7999878,1.425647259,
448.3999939,0.3415225744,448.3999939,0.5664191246,448.3999939,0.7847880125,448.3999939,0.4197206497,448.3999939,1.461642861,
448,0.3414800465,448,0.5807617903,448,0.8034614325,448,0.4273585081,448,1.498105764,
447.6000061,0.3415561616,447.6000061,0.595417738,447.6000061,0.8224198222,447.6000061,0.4352592528,447.6000061,1.535095334,
447.1999817,0.3416157067,447.1999817,0.6103982329,447.1999817,0.8415843248,447.1999817,0.4433706105,447.1999817,1.573380113,
446.7999878,0.3415383399,446.7999878,0.6251026392,446.7999878,0.8607315421,446.7999878,0.4516322017,446.7999878,1.611562967,
446.3999939,0.341378212,446.3999939,0.6401051283,446.3999939,0.880130291,446.3999939,0.4602850974,446.3999939,1.650220513,
446,0.3411166966,446,0.655028522,446,0.899083972,446,0.4691530466,446,1.689142823,
445.6000061,0.3407930434,445.6000061,0.6700550318,445.6000061,0.9183647037,445.6000061,0.4779389799,445.6000061,1.727776408,
445.1999817,0.3406042159,445.1999817,0.6845338345,445.1999817,0.9363134503,445.1999817,0.4866496027,445.1999817,1.765206814,
444.7999878,0.3406657577,444.7999878,0.6981131434,444.7999878,0.9535996318,444.7999878,0.4950799048,444.7999878,1.802241564,
444.3999939,0.3408037126,444.3999939,0.7116763592,444.3999939,0.9704329371,444.3999939,0.5035073757,444.3999939,1.838654757,
444,0.3408185542,444,0.7245709896,444,0.9867261648,444,0.5116457939,444,1.873625994,
443.6000061,0.3406296372,443.6000061,0.7373339534,443.6000061,1.002385139,443.6000061,0.5199390054,443.6000061,1.907945871,
443.1999817,0.3407258987,443.1999817,0.7494168282,443.1999817,1.017036796,443.1999817,0.5279080272,443.1999817,1.941648722,
442.7999878,0.3406028152,442.7999878,0.7607566714,442.7999878,1.030935884,442.7999878,0.5355065465,442.7999878,1.972672105,
442.3999939,0.3405828774,442.3999939,0.7711333632,442.3999939,1.044036031,442.3999939,0.5427748561,442.3999939,2.001960516,
442,0.3406794071,442,0.7810150385,442,1.055518508,442,0.5494742393,442,2.030669451,
441.6000061,0.3407757282,441.6000061,0.7900549769,441.6000061,1.066380858,441.6000061,0.5559945703,441.6000061,2.056883335,
441.1999817,0.3407152593,441.1999817,0.7984614968,441.1999817,1.076348066,441.1999817,0.5621017814,441.1999817,2.080710888,
440.7999878,0.3407002389,440.7999878,0.8059039116,440.7999878,1.085168958,440.7999878,0.5676153302,440.7999878,2.10372591,
440.3999939,0.3407281339,440.3999939,0.8127911687,440.3999939,1.093086123,440.3999939,0.5728834271,440.3999939,2.12359643,
440,0.3406988084,440,0.8185321689,440,1.09985888,440,0.5776141882,440,2.141782284,
439.6000061,0.3407959938,439.6000061,0.8235091567,439.6000061,1.105635166,439.6000061,0.5816046596,439.6000061,2.156966686,
439.1999817,0.3407815993,439.1999817,0.8275624514,439.1999817,1.110112309,439.1999817,0.5852503181,439.1999817,2.170908928,
438.7999878,0.3409451544,438.7999878,0.8311696649,438.7999878,1.113612413,438.7999878,0.5882499814,438.7999878,2.18192625,
438.3999939,0.3409138024,438.3999939,0.8339229822,438.3999939,1.116511345,438.3999939,0.5908805728,438.3999939,2.191032171,
438,0.3407050669,438,0.8360019922,438,1.118407607,438,0.5932594538,438,2.198787928,
437.6000061,0.3407481015,437.6000061,0.8370163441,437.6000061,1.119328499,437.6000061,0.5949888229,437.6000061,2.202756405,
437.1999817,0.3408022225,437.1999817,0.8374906778,437.1999817,1.119098067,437.1999817,0.5958399177,437.1999817,2.205862999,
436.7999878,0.3407039642,436.7999878,0.837367475,436.7999878,1.118310332,436.7999878,0.5966483951,436.7999878,2.207475901,
436.3999939,0.3407850862,436.3999939,0.8364275098,436.3999939,1.116657376,436.3999939,0.5967755914,436.3999939,2.206736326,
436,0.3408782482,436,0.8350416422,436,1.114166379,436,0.5962031484,436,2.203841925,
435.6000061,0.3408758044,435.6000061,0.8331335783,435.6000061,1.111221075,435.6000061,0.5953391194,435.6000061,2.200154781,
435.1999817,0.3409226239,435.1999817,0.8304193616,435.1999817,1.107484698,435.1999817,0.5942137837,435.1999817,2.192239761,
434.7999878,0.3408747613,434.7999878,0.8276835084,434.7999878,1.103544712,434.7999878,0.5927535892,434.7999878,2.186290979,
434.3999939,0.3407950699,434.3999939,0.824639976,434.3999939,1.098644495,434.3999939,0.5907366276,434.3999939,2.177012444,
434,0.3407143354,434,0.8209202886,434,1.093823433,434,0.5885370374,434,2.168206453,
433.6000061,0.340686202,433.6000061,0.8167302012,433.6000061,1.088413119,433.6000061,0.5858487487,433.6000061,2.156223297,
433.1999817,0.3407409787,433.1999817,0.8123942018,433.1999817,1.082588792,433.1999817,0.5828287601,433.1999817,2.14451766,
432.7999878,0.3408609629,432.7999878,0.8074817657,432.7999878,1.076416731,432.7999878,0.5795405507,432.7999878,2.132400036,
432.3999939,0.3407185078,432.3999939,0.8029878139,432.3999939,1.070299387,432.3999939,0.5759238005,432.3999939,2.119196892,
432,0.3407709002,432,0.7977476716,432,1.064016938,432,0.5720244646,432,2.10553503,
431.6000061,0.3406654,431.6000061,0.7930106521,431.6000061,1.057709813,431.6000061,0.5682211518,431.6000061,2.091813087,
431.1999817,0.3406684995,431.1999817,0.7880064845,431.1999817,1.051587939,431.1999817,0.5640169382,431.1999817,2.078246593,
430.7999878,0.340727061,430.7999878,0.7830099463,430.7999878,1.045084,430.7999878,0.5594678521,430.7999878,2.06472373,
430.3999939,0.3407502174,430.3999939,0.7778247595,430.3999939,1.039019346,430.3999939,0.5551329851,430.3999939,2.050554037,
430,0.3407199383,430,0.7728666067,430,1.033001304,430,0.5507463217,430,2.037230253,
429.6000061,0.3407364786,429.6000061,0.7681743503,429.6000061,1.026938915,429.6000061,0.5461090803,429.6000061,2.023495674,
429.1999817,0.3407464921,429.1999817,0.7635493279,429.1999817,1.021107197,429.1999817,0.5416992307,429.1999817,2.010854959,
428.7999878,0.3406585157,428.7999878,0.7591193914,428.7999878,1.016159058,428.7999878,0.5373891592,428.7999878,1.998728395,
428.3999939,0.3406284153,428.3999939,0.7549253106,428.3999939,1.011003613,428.3999939,0.5330917835,428.3999939,1.987894773,
428,0.3406426609,428,0.7509202361,428,1.006171942,428,0.5287546515,428,1.975325465,
427.6000061,0.3407445848,427.6000061,0.7471411824,427.6000061,1.001449943,427.6000061,0.5245212913,427.6000061,1.965777874,
427.1999817,0.3406485915,427.1999817,0.7435315847,427.1999817,0.997228086,427.1999817,0.5206600428,427.1999817,1.95583272,
426.7999878,0.340711385,426.7999878,0.7400046587,426.7999878,0.993055284,426.7999878,0.5165706277,426.7999878,1.947247624,
426.3999939,0.3406605721,426.3999939,0.7372336984,426.3999939,0.9897126555,426.3999939,0.5131679773,426.3999939,1.939203501,
426,0.3407387435,426,0.7342944741,426,0.9861587882,426,0.5095075369,426,1.93150115,
425.6000061,0.3408276141,425.6000061,0.731775105,425.6000061,0.9831928015,425.6000061,0.5061689019,425.6000061,1.924340248,
425.1999817,0.3408266902,425.1999817,0.7294434309,425.1999817,0.9803501368,425.1999817,0.5032508373,425.1999817,1.918609381,
424.7999878,0.340806812,424.7999878,0.727196157,424.7999878,0.9780729413,424.7999878,0.5003739595,424.7999878,1.914026022,
424.3999939,0.3406842947,424.3999939,0.7255383134,424.3999939,0.9756803513,424.3999939,0.4978831112,424.3999939,1.908190846,
424,0.3406344056,424,0.7239227295,424,0.9733222127,424,0.495387584,424,1.903600931,
423.6000061,0.3407534063,423.6000061,0.7221860886,423.6000061,0.971566081,423.6000061,0.4929592311,423.6000061,1.899803996,
423.1999817,0.3407778144,423.1999817,0.7205099463,423.1999817,0.9697186947,423.1999817,0.4908640981,423.1999817,1.896704316,
422.7999878,0.3408010602,422.7999878,0.7191438079,422.7999878,0.9678345919,422.7999878,0.4889159799,422.7999878,1.893710017,
422.3999939,0.3409664333,422.3999939,0.717741549,422.3999939,0.965803802,422.3999939,0.486918807,422.3999939,1.890794277,
422,0.3408563137,422,0.7166343331,422,0.9641454816,422,0.4850860238,422,1.888392329,
421.6000061,0.3407559991,421.6000061,0.7154719234,421.6000061,0.9626783729,421.6000061,0.4836515486,421.6000061,1.885302901,
421.1999817,0.3408408463,421.1999817,0.7142118812,421.1999817,0.9607691765,421.1999817,0.4820856452,421.1999817,1.882589698,
420.7999878,0.3408883512,420.7999878,0.7127711773,420.7999878,0.9588220716,420.7999878,0.480589658,420.7999878,1.880107045,
420.3999939,0.3409182727,420.3999939,0.711286962,420.3999939,0.9570086002,420.3999939,0.4790729582,420.3999939,1.877533197,
420,0.340982765,420,0.7097858191,420,0.9549536705,420,0.4775009751,420,1.874477386,
419.6000061,0.3410161436,419.6000061,0.7083999515,419.6000061,0.9524533153,419.6000061,0.4761294425,419.6000061,1.87110281,
419.1999817,0.341011256,419.1999817,0.7063661218,419.1999817,0.9501138926,419.1999817,0.4745947123,419.1999817,1.868206501,
418.7999878,0.3410708606,418.7999878,0.7045583725,418.7999878,0.9475285411,418.7999878,0.4730217457,418.7999878,1.862823844,
418.3999939,0.3411695659,418.3999939,0.702203095,418.3999939,0.944370091,418.3999939,0.4715260863,418.3999939,1.858748555,
418,0.3412767351,418,0.6998467445,418,0.9409258962,418,0.4698238373,418,1.853626966,
417.6000061,0.3412853777,417.6000061,0.6973764896,417.6000061,0.9374670386,417.6000061,0.4678686857,417.6000061,1.84825623,
417.1999817,0.3412889242,417.1999817,0.6946507096,417.1999817,0.9336431026,417.1999817,0.4659813046,417.1999817,1.841781378,
416.7999878,0.3415820301,416.7999878,0.6913241744,416.7999878,0.9294708967,416.7999878,0.4639718533,416.7999878,1.834637403,
416.3999939,0.341425091,416.3999939,0.6884764433,416.3999939,0.9250662327,416.3999939,0.4620970786,416.3999939,1.827462673,
416,0.3414748311,416,0.6847048998,416,0.920319438,416,0.459764719,416,1.819724798,
415.6000061,0.3415654302,415.6000061,0.6812717915,415.6000061,0.9150149226,415.6000061,0.4574285746,415.6000061,1.810003877,
415.1999817,0.3416122496,415.1999817,0.6771631837,415.1999817,0.9096184373,415.1999817,0.4548456967,415.1999817,1.800250888,
414.7999878,0.3417076766,414.7999878,0.6728118062,414.7999878,0.9038230777,414.7999878,0.4522459209,414.7999878,1.790940523,
414.3999939,0.341794163,414.3999939,0.6685063243,414.3999939,0.8978926539,414.3999939,0.4493623078,414.3999939,1.779635429,
414,0.341811657,414,0.6638698578,414,0.8915652633,414,0.4465546012,414,1.768548012,
413.6000061,0.3419747353,413.6000061,0.6588494778,413.6000061,0.8848636746,413.6000061,0.4433054626,413.6000061,1.756340504,
413.1999817,0.3419925869,413.1999817,0.6538023949,413.1999817,0.8779470325,413.1999817,0.4403021336,413.1999817,1.742941856,
412.7999878,0.3420732319,412.7999878,0.6486221552,412.7999878,0.8709571958,412.7999878,0.4369392395,412.7999878,1.729968071,
412.3999939,0.3422375321,412.3999939,0.6430076957,412.3999939,0.8637399673,412.3999939,0.4333287477,412.3999939,1.71596694,
412,0.3423180878,412,0.6373127699,412,0.8562479615,412,0.4297342896,412,1.701920152,
411.6000061,0.3422795236,411.6000061,0.6318187714,411.6000061,0.8485115767,411.6000061,0.4260746241,411.6000061,1.686759353,
411.1999817,0.342328608,411.1999817,0.6260213852,411.1999817,0.8409218788,411.1999817,0.4221758842,411.1999817,1.672446251,
410.7999878,0.3426002562,410.7999878,0.6197698116,410.7999878,0.8328818083,410.7999878,0.4179578424,410.7999878,1.656482816,
410.3999939,0.3425700366,410.3999939,0.6136398315,410.3999939,0.824935317,410.3999939,0.4141555727,410.3999939,1.639771938,
410,0.3428647518,410,0.607670486,410,0.8168674707,410,0.4098313153,410,1.624249697,
409.6000061,0.3429372609,409.6000061,0.6014714837,409.6000061,0.8090278506,409.6000061,0.4056813121,409.6000061,1.60823071,
409.1999817,0.3428962231,409.1999817,0.5954837203,409.1999817,0.8010782599,409.1999817,0.4015210569,409.1999817,1.592181206,
408.7999878,0.3429425657,408.7999878,0.5892013311,408.7999878,0.7932704091,408.7999878,0.3971043527,408.7999878,1.575789332,
408.3999939,0.3431640863,408.3999939,0.5828166008,408.3999939,0.7850532532,408.3999939,0.3926571906,408.3999939,1.559407949,
408,0.3430967927,408,0.5768246651,408,0.7773141861,408,0.3884361386,408,1.543479204,
407.6000061,0.3432139754,407.6000061,0.5706912279,407.6000061,0.7696788907,407.6000061,0.3840185404,407.6000061,1.527427912,
407.1999817,0.3434295952,407.1999817,0.5648611188,407.1999817,0.7619765997,407.1999817,0.3797740042,407.1999817,1.512122035,
406.7999878,0.3435222805,406.7999878,0.5590254068,406.7999878,0.7546713948,406.7999878,0.3755295873,406.7999878,1.496286035,
406.3999939,0.3437597156,406.3999939,0.553252697,406.3999939,0.7471686006,406.3999939,0.3711568713,406.3999939,1.481470704,
406,0.343916893,406,0.5476714969,406,0.740172267,406,0.3671351373,406,1.466428876,
405.6000061,0.3438308835,405.6000061,0.5422448516,405.6000061,0.7335796356,405.6000061,0.3630560338,405.6000061,1.451826572,
405.1999817,0.343991071,405.1999817,0.536842823,405.1999817,0.7267952561,405.1999817,0.3588589132,405.1999817,1.437588096,
404.7999878,0.3440644145,404.7999878,0.5316908956,404.7999878,0.7202432752,404.7999878,0.3549518287,404.7999878,1.42418766,
404.3999939,0.3440922201,404.3999939,0.5270233154,404.3999939,0.7141923904,404.3999939,0.3512150347,404.3999939,1.41133213,
404,0.3440467417,404,0.5224859715,404,0.7084540129,404,0.347494632,404,1.398306727,
403.6000061,0.3443882763,403.6000061,0.5175637603,403.6000061,0.7027925849,403.6000061,0.3437155783,403.6000061,1.386030674,
403.1999817,0.3443455696,403.1999817,0.5133419633,403.1999817,0.697332859,403.1999817,0.3404033482,403.1999817,1.37446332,
402.7999878,0.3443781734,402.7999878,0.5093983412,402.7999878,0.6922430992,402.7999878,0.3371587694,402.7999878,1.363229752,
402.3999939,0.3444626629,402.3999939,0.5052906275,402.3999939,0.6872090697,402.3999939,0.3338750005,402.3999939,1.352865458,
402,0.3446125984,402,0.5016117096,402,0.6826760769,402,0.3307757974,402,1.34262073,
401.6000061,0.3447338641,401.6000061,0.4982049465,401.6000061,0.6786332726,401.6000061,0.3279438019,401.6000061,1.333808541,
401.1999817,0.3448029757,401.1999817,0.4948967397,401.1999817,0.6745347381,401.1999817,0.3254207373,401.1999817,1.324536443,
400.7999878,0.3449034393,400.7999878,0.4920510948,400.7999878,0.6707929373,400.7999878,0.3229171038,400.7999878,1.315988898,
400.3999939,0.345066905,400.3999939,0.4888899326,400.3999939,0.6671054363,400.3999939,0.3203510642,400.3999939,1.308355689,
400,0.3450337052,400,0.4863577187,400,0.6639757752,400,0.3182166517,400,1.301021218,
399.6000061,0.3452902436,399.6000061,0.4833983183,399.6000061,0.6605849862,399.6000061,0.315936178,399.6000061,1.29452002,
399.1999817,0.345202446,399.1999817,0.4813405573,399.1999817,0.657951653,399.1999817,0.3140899241,399.1999817,1.288228989,
398.7999878,0.345361501,398.7999878,0.4791925848,398.7999878,0.6550879478,398.7999878,0.3121551275,398.7999878,1.282726884,
398.3999939,0.3454164565,398.3999939,0.4772512615,398.3999939,0.6526431441,398.3999939,0.3105292916,398.3999939,1.276832819,
398,0.3456158042,398,0.4755167365,398,0.6502293944,398,0.3088453412,398,1.271988511,
397.6000061,0.3456995785,397.6000061,0.4737447202,397.6000061,0.6481728554,397.6000061,0.3074853122,397.6000061,1.267320752,
397.1999817,0.3456684351,397.1999817,0.4723420739,397.1999817,0.6466605067,397.1999817,0.3063986301,397.1999817,1.26363945,
396.7999878,0.3458200097,396.7999878,0.4708162546,396.7999878,0.6448711753,396.7999878,0.3051251769,396.7999878,1.259577513,
396.3999939,0.3459269404,396.3999939,0.4692221284,396.3999939,0.6426414847,396.3999939,0.304106921,396.3999939,1.255826831,
396,0.345977515,396,0.4679753184,396,0.6414211392,396,0.3032930493,396,1.252831221,
395.6000061,0.3459596336,395.6000061,0.4670436084,395.6000061,0.6400790215,395.6000061,0.3025906086,395.6000061,1.249940276,
395.1999817,0.3461508751,395.1999817,0.4659030139,395.1999817,0.6384639144,395.1999817,0.3016869426,395.1999817,1.24701035,
394.7999878,0.3462971151,394.7999878,0.4648282528,394.7999878,0.6368342042,394.7999878,0.3009245992,394.7999878,1.244198918,
394.3999939,0.3462721407,394.3999939,0.4638310671,394.3999939,0.6357557774,394.3999939,0.3004671931,394.3999939,1.241755366,
394,0.3463391662,394,0.4630121291,394,0.6348674893,394,0.3000653684,394,1.239591956,
393.6000061,0.3463697731,393.6000061,0.4622206092,393.6000061,0.6334788799,393.6000061,0.2995474041,393.6000061,1.237777948,
393.1999817,0.346432209,393.1999817,0.4614228606,393.1999817,0.6327466369,393.1999817,0.2990748286,393.1999817,1.235368848,
392.7999878,0.34658885,392.7999878,0.4607149065,392.7999878,0.6314140558,392.7999878,0.2988136709,392.7999878,1.233317137,
392.3999939,0.3467858732,392.3999939,0.4600111246,392.3999939,0.6307230592,392.3999939,0.2985928357,392.3999939,1.23159337,
392,0.3468614519,392,0.4593298435,392,0.6297025681,392,0.2982144058,392,1.229912996,
391.6000061,0.3468147516,391.6000061,0.4586955607,391.6000061,0.6289038062,391.6000061,0.2981019318,391.6000061,1.227757573,
391.1999817,0.3469958007,391.1999817,0.4580200315,391.1999817,0.6277117729,391.1999817,0.2980352938,391.1999817,1.226052165,
390.7999878,0.3472886682,390.7999878,0.4571673274,390.7999878,0.6267572045,390.7999878,0.2975027859,390.7999878,1.224394202,
390.3999939,0.3472160697,390.3999939,0.456746608,390.3999939,0.6260857582,390.3999939,0.2974857986,390.3999939,1.223160028,
390,0.3472294211,390,0.4562149942,390,0.6251698732,390,0.2974897027,390,1.221443057,
389.6000061,0.347374171,389.6000061,0.4556949437,389.6000061,0.6240631938,389.6000061,0.2974032462,389.6000061,1.219782233,
389.1999817,0.3474490345,389.1999817,0.4550077915,389.1999817,0.6231359839,389.1999817,0.2973145843,389.1999817,1.217978001,
388.7999878,0.3474747837,388.7999878,0.4543295503,388.7999878,0.6223498583,388.7999878,0.2972362041,388.7999878,1.216659188,
388.3999939,0.3476935923,388.3999939,0.4535450041,388.3999939,0.6213791966,388.3999939,0.2971148491,388.3999939,1.214572191,
388,0.3477952778,388,0.4527857006,388,0.620428443,388,0.2968969047,388,1.213371992,
387.6000061,0.3480127752,387.6000061,0.45235461,387.6000061,0.6193364263,387.6000061,0.2964172065,387.6000061,1.21169734,
387.1999817,0.3481980264,387.1999817,0.4516531229,387.1999817,0.618621707,387.1999817,0.2964841127,387.1999817,1.209896088,
386.7999878,0.3480435312,386.7999878,0.451262176,386.7999878,0.6179560423,386.7999878,0.2965548635,386.7999878,1.208292842,
386.3999939,0.3482352197,386.3999939,0.4504654408,386.3999939,0.6167407036,386.3999939,0.2962493896,386.3999939,1.206138492,
386,0.3483520746,386,0.4495109916,386,0.615757823,386,0.2962329388,386,1.204271674,
385.6000061,0.3485940695,385.6000061,0.4485616684,385.6000061,0.6143032312,385.6000061,0.2958305776,385.6000061,1.202204704,
385.1999817,0.3486532271,385.1999817,0.4476457238,385.1999817,0.6133425236,385.1999817,0.2955112159,385.1999817,1.200042725,
384.7999878,0.3486722112,384.7999878,0.4467419684,384.7999878,0.6120820045,384.7999878,0.2952420115,384.7999878,1.19762826,
384.3999939,0.3487993479,384.3999939,0.4459010661,384.3999939,0.610760808,384.3999939,0.2950370014,384.3999939,1.195150375,
384,0.3488459885,384,0.4445858002,384,0.6091916561,384,0.2947843671,384,1.192353964,
383.6000061,0.349134922,383.6000061,0.4433581829,383.6000061,0.607373476,383.6000061,0.2940293252,383.6000061,1.189677,
383.1999817,0.3491854966,383.1999817,0.4420731962,383.1999817,0.6056300402,383.1999817,0.2935604751,383.1999817,1.186350942,
382.7999878,0.3492701948,382.7999878,0.4408735335,382.7999878,0.6036923528,382.7999878,0.2931390703,382.7999878,1.182913542,
382.3999939,0.3495717943,382.3999939,0.4392661154,382.3999939,0.6017619967,382.3999939,0.2923732996,382.3999939,1.179082513,
382,0.3496595919,382,0.4378789365,382,0.5994554162,382,0.2917412519,382,1.175383329,
381.6000061,0.3496468365,381.6000061,0.4364341199,381.6000061,0.5974441171,381.6000061,0.2912057936,381.6000061,1.171096325,
381.1999817,0.349853456,381.1999817,0.4345071614,381.1999817,0.5950054526,381.1999817,0.2901558578,381.1999817,1.166683316,
380.7999878,0.3500196934,380.7999878,0.4323690832,380.7999878,0.5922088027,380.7999878,0.2893795371,380.7999878,1.161873698,
380.3999939,0.350163132,380.3999939,0.4303767085,380.3999939,0.5893878937,380.3999939,0.2884494662,380.3999939,1.156684518,
380,0.3502189219,380,0.4284785092,380,0.5866430998,380,0.2875094414,380,1.151606679,
379.6000061,0.3502748609,379.6000061,0.4263421297,379.6000061,0.5837902427,379.6000061,0.2865860164,379.6000061,1.146116972,
379.1999817,0.3504598439,379.1999817,0.423759222,379.1999817,0.58043468,379.1999817,0.2852832079,379.1999817,1.139848471,
378.7999878,0.3506250978,378.7999878,0.4212556779,378.7999878,0.5770328045,378.7999878,0.2840254903,378.7999878,1.133925676,
378.3999939,0.3506110609,378.3999939,0.4189248085,378.3999939,0.5739473104,378.3999939,0.2830095887,378.3999939,1.127244949,
378,0.3507839143,378,0.4161304235,378,0.5701190829,378,0.2815878987,378,1.120666981,
377.6000061,0.3507757485,377.6000061,0.4136083126,377.6000061,0.5670499802,377.6000061,0.280336082,377.6000061,1.1138165,
377.1999817,0.3508720398,377.1999817,0.410546422,377.1999817,0.5632941127,377.1999817,0.2789777815,377.1999817,1.106704116,
376.7999878,0.3511127234,376.7999878,0.4077123404,376.7999878,0.5592911839,376.7999878,0.2776469886,376.7999878,1.099924445,
376.3999939,0.351195395,376.3999939,0.4049029052,376.3999939,0.5557901859,376.3999939,0.2761941552,376.3999939,1.091946244,
376,0.3514339328,376,0.4018190801,376,0.551692903,376,0.2747007608,376,1.084557295,
375.6000061,0.3512563705,375.6000061,0.3990178406,375.6000061,0.5480796695,375.6000061,0.2733452618,375.6000061,1.077498674,
375.1999817,0.351465404,375.1999817,0.39604792,375.1999817,0.54399997,375.1999817,0.2717935443,375.1999817,1.069173813,
374.7999878,0.3515510559,374.7999878,0.3930592835,374.7999878,0.5400377512,374.7999878,0.2702479959,374.7999878,1.061768651,
374.3999939,0.3517754078,374.3999939,0.3899723887,374.3999939,0.5360100269,374.3999939,0.2685591877,374.3999939,1.054022789,
374,0.3517726064,374,0.3868342936,374,0.5321243405,374,0.2672994435,374,1.046179891,
373.6000061,0.3520078361,373.6000061,0.3837877214,373.6000061,0.5280616283,373.6000061,0.2654713392,373.6000061,1.03859508,
373.1999817,0.3519351482,373.1999817,0.3808393776,373.1999817,0.5243671536,373.1999817,0.2641525269,373.1999817,1.03128469,
372.7999878,0.3520583212,372.7999878,0.3780062199,372.7999878,0.5203425884,372.7999878,0.2626148164,372.7999878,1.023245454,
372.3999939,0.3521573246,372.3999939,0.3749071956,372.3999939,0.5164647698,372.3999939,0.2610449493,372.3999939,1.015969396,
372,0.3523185253,372,0.3718373775,372,0.5127978921,372,0.2595669925,372,1.008310676,
371.6000061,0.3524808288,371.6000061,0.3692088425,371.6000061,0.5090782046,371.6000061,0.2581575811,371.6000061,1.001119852,
371.1999817,0.3525498211,371.1999817,0.3664011955,371.1999817,0.5054554939,371.1999817,0.2570207417,371.1999817,0.9941099286,
370.7999878,0.3527429402,370.7999878,0.3636389673,370.7999878,0.5019090176,370.7999878,0.2554730177,370.7999878,0.987274766,
370.3999939,0.3527255058,370.3999939,0.3612432182,370.3999939,0.4983428717,370.3999939,0.2541333735,370.3999939,0.9803512692,
370,0.352869004,370,0.3584263027,370,0.4947909713,370,0.2526711226,370,0.9733628631,
369.6000061,0.3529480696,369.6000061,0.355756402,369.6000061,0.4915463924,369.6000061,0.2516355217,369.6000061,0.9668204784,
369.1999817,0.3531293273,369.1999817,0.353063792,369.1999817,0.4880975783,369.1999817,0.2501753271,369.1999817,0.9599336386,
368.7999878,0.3532535434,368.7999878,0.3505847156,368.7999878,0.4847215712,368.7999878,0.249097541,368.7999878,0.953825593,
368.3999939,0.3532688916,368.3999939,0.3481816351,368.3999939,0.4817746878,368.3999939,0.2478568703,368.3999939,0.9474059939,
368,0.3534468114,368,0.3457610905,368,0.4786882401,368,0.246477589,368,0.9414413571,
