Baseline 100%T,,Koen,,Mads,,Eva,,Jasmijn,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
547.5999756,0.349981606,547.5999756,0.06331544369,547.5999756,0.2112452686,547.5999756,0.08886319399,547.5999756,0.07629361749,
547.2000122,0.3500116765,547.2000122,0.06329076737,547.2000122,0.2113198936,547.2000122,0.08886672556,547.2000122,0.07643061131,
546.7999878,0.349999994,546.7999878,0.06351426244,546.7999878,0.2114676386,546.7999878,0.08903037012,546.7999878,0.07626856118,
546.4000244,0.3500991762,546.4000244,0.06327342987,546.4000244,0.2114477903,546.4000244,0.08897422254,546.4000244,0.07632178813,
546,0.3501983285,546,0.06346245855,546,0.2118175775,546,0.08911318332,546,0.07644484192,
545.5999756,0.3507089019,545.5999756,0.0634169504,545.5999756,0.2119696289,545.5999756,0.08910212666,545.5999756,0.07643085718,
545.2000122,0.3509749472,545.2000122,0.06365630776,545.2000122,0.2124162465,545.2000122,0.08919563144,545.2000122,0.07655536383,
544.7999878,0.3514169455,544.7999878,0.06363820285,544.7999878,0.2127971202,544.7999878,0.08923893422,544.7999878,0.07645342499,
544.4000244,0.3516471386,544.4000244,0.06392536312,544.4000244,0.2131012529,544.4000244,0.08955249935,544.4000244,0.07659488916,
544,0.3517774045,544,0.06404878944,544,0.213427037,544,0.08965123445,544,0.07660699636,
543.5999756,0.3518817723,543.5999756,0.06425586343,543.5999756,0.2137416303,543.5999756,0.08970345557,543.5999756,0.07663988322,
543.2000122,0.3519792855,543.2000122,0.06437392533,543.2000122,0.214290306,543.2000122,0.08981641382,543.2000122,0.07672790438,
542.7999878,0.352064997,542.7999878,0.06442013383,542.7999878,0.2145147324,542.7999878,0.08995704353,542.7999878,0.07668790221,
542.4000244,0.3519144356,542.4000244,0.06459785998,542.4000244,0.2150502056,542.4000244,0.09009625763,542.4000244,0.07684328407,
542,0.3518182933,542,0.06474515796,542,0.2154126614,542,0.0901684761,542,0.07687946409,
541.5999756,0.3517538309,541.5999756,0.06483212113,541.5999756,0.2157356292,541.5999756,0.09037257731,541.5999756,0.0768705979,
541.2000122,0.3515341878,541.2000122,0.06501220912,541.2000122,0.2161009908,541.2000122,0.09035909921,541.2000122,0.07689955086,
540.7999878,0.3515667021,540.7999878,0.06521905214,540.7999878,0.2165041566,540.7999878,0.09030794352,540.7999878,0.07678962499,
540.4000244,0.351352334,540.4000244,0.06529401988,540.4000244,0.2170042843,540.4000244,0.09058794379,540.4000244,0.07692668587,
540,0.3514517844,540,0.06540110707,540,0.2173116654,540,0.09057167917,540,0.07683031261,
539.5999756,0.3514867127,539.5999756,0.06534661353,539.5999756,0.217477873,539.5999756,0.09059310704,539.5999756,0.07676376402,
539.2000122,0.3514131904,539.2000122,0.06553525478,539.2000122,0.2178789824,539.2000122,0.09067232907,539.2000122,0.07670807093,
538.7999878,0.3514510691,538.7999878,0.06562270969,538.7999878,0.2182034999,538.7999878,0.09066814929,538.7999878,0.07675869763,
538.4000244,0.3514642417,538.4000244,0.06564191729,538.4000244,0.2183853984,538.4000244,0.09066764265,538.4000244,0.07662524283,
538,0.3515455425,538,0.06551080942,538,0.2185589075,538,0.0907003656,538,0.07664695382,
537.5999756,0.3514715731,537.5999756,0.06569498032,537.5999756,0.2190039307,537.5999756,0.09088499844,537.5999756,0.07655527443,
537.2000122,0.3513419032,537.2000122,0.06580327451,537.2000122,0.2193687856,537.2000122,0.09100484848,537.2000122,0.07666051388,
536.7999878,0.3514812887,536.7999878,0.06586774439,536.7999878,0.2193516791,536.7999878,0.09083235264,536.7999878,0.07635394484,
536.4000244,0.3514843881,536.4000244,0.06573066115,536.4000244,0.2192563713,536.4000244,0.09079600871,536.4000244,0.07642431557,
536,0.351398021,536,0.06588096917,536,0.2193751335,536,0.09088752419,536,0.07654780149,
535.5999756,0.3514489233,535.5999756,0.06578978151,535.5999756,0.2193656564,535.5999756,0.09086301178,535.5999756,0.07634548843,
535.2000122,0.351449281,535.2000122,0.06578511745,535.2000122,0.2194332629,535.2000122,0.09084128588,535.2000122,0.07630287111,
534.7999878,0.3514778614,534.7999878,0.06572536379,534.7999878,0.2194097191,534.7999878,0.09077300876,534.7999878,0.07639073581,
534.4000244,0.3515448868,534.4000244,0.0656876266,534.4000244,0.2190756351,534.4000244,0.09054524451,534.4000244,0.07631605119,
534,0.3514775932,534,0.06562518328,534,0.2191615552,534,0.09056615829,534,0.07640194148,
533.5999756,0.3515058458,533.5999756,0.06561776996,533.5999756,0.2187949866,533.5999756,0.09050522745,533.5999756,0.07632092386,
533.2000122,0.3514985442,533.2000122,0.06536410004,533.2000122,0.2185830623,533.2000122,0.09044981748,533.2000122,0.07632768154,
532.7999878,0.3514975011,532.7999878,0.06521060318,532.7999878,0.2183983326,532.7999878,0.09032639861,532.7999878,0.07625125349,
532.4000244,0.3514386714,532.4000244,0.0651633814,532.4000244,0.2180824876,532.4000244,0.09025858343,532.4000244,0.07623092085,
532,0.3515637815,532,0.06494285166,532,0.2176875025,532,0.09010061622,532,0.07603828609,
531.5999756,0.3514611125,531.5999756,0.06486145407,531.5999756,0.2175303996,531.5999756,0.08999802917,531.5999756,0.07616388053,
531.2000122,0.3514686525,531.2000122,0.06472352147,531.2000122,0.2170223296,531.2000122,0.08967602253,531.2000122,0.0761083886,
530.7999878,0.3516372144,530.7999878,0.06440917403,530.7999878,0.2165309638,530.7999878,0.08938010782,530.7999878,0.07593183964,
530.4000244,0.3516013324,530.4000244,0.06427648664,530.4000244,0.2160799205,530.4000244,0.08916562796,530.4000244,0.07586102933,
530,0.3517271876,530,0.06394440681,530,0.2154924124,530,0.08885262161,530,0.07579395175,
529.5999756,0.3517564535,529.5999756,0.06373019516,529.5999756,0.2150647789,529.5999756,0.08864475042,529.5999756,0.07571847737,
529.2000122,0.3517234921,529.2000122,0.06356819719,529.2000122,0.2146076113,529.2000122,0.08843022585,529.2000122,0.07565382868,
528.7999878,0.3516663611,528.7999878,0.06338459998,528.7999878,0.2140168399,528.7999878,0.08824044466,528.7999878,0.07557289302,
528.4000244,0.3516896963,528.4000244,0.06313476712,528.4000244,0.2135803252,528.4000244,0.08791244775,528.4000244,0.07555690408,
528,0.3517678082,528,0.06284911931,528,0.2130530924,528,0.08772993088,528,0.07556605339,
527.5999756,0.351770848,527.5999756,0.06254676729,527.5999756,0.2125606537,527.5999756,0.08733761311,527.5999756,0.07540287822,
527.2000122,0.3517728448,527.2000122,0.06236241013,527.2000122,0.2119502723,527.2000122,0.08713144809,527.2000122,0.07545609027,
526.7999878,0.3519221246,526.7999878,0.06200873852,526.7999878,0.2114356607,526.7999878,0.08688234538,526.7999878,0.07534018904,
526.4000244,0.351870656,526.4000244,0.06183711439,526.4000244,0.2108606696,526.4000244,0.08642926067,526.4000244,0.07522501796,
526,0.3519287705,526,0.06147423387,526,0.2102779895,526,0.08609713614,526,0.07519876212,
525.5999756,0.3518992364,525.5999756,0.06137410551,525.5999756,0.2099072486,525.5999756,0.08596371859,525.5999756,0.07514877617,
525.2000122,0.351795733,525.2000122,0.06123909354,525.2000122,0.209705025,525.2000122,0.08579119295,525.2000122,0.07522960007,
524.7999878,0.3518324494,524.7999878,0.06091840938,524.7999878,0.2092042714,524.7999878,0.08547984809,524.7999878,0.07517130673,
524.4000244,0.3519561589,524.4000244,0.06062040105,524.4000244,0.2084861845,524.4000244,0.08512297273,524.4000244,0.07500673831,
524,0.3519552052,524,0.0603296198,524,0.2083117217,524,0.08495144546,524,0.0751587823,
523.5999756,0.3519595265,523.5999756,0.06019508094,523.5999756,0.2079072297,523.5999756,0.08456455171,523.5999756,0.07496330142,
523.2000122,0.351934135,523.2000122,0.0599995628,523.2000122,0.2076803744,523.2000122,0.08421945572,523.2000122,0.07507409155,
522.7999878,0.352016598,522.7999878,0.05972879753,522.7999878,0.2074925005,522.7999878,0.083929874,522.7999878,0.07492404431,
522.4000244,0.3521378338,522.4000244,0.05951134115,522.4000244,0.207196787,522.4000244,0.08367434889,522.4000244,0.07471028715,
522,0.3521462679,522,0.05933147296,522,0.2070658356,522,0.08346112818,522,0.07484859973,
521.5999756,0.3522307575,521.5999756,0.05925969407,521.5999756,0.2067337483,521.5999756,0.08320757002,521.5999756,0.07465368509,
521.2000122,0.3522283137,521.2000122,0.05930612981,521.2000122,0.2068658918,521.2000122,0.08292661607,521.2000122,0.07469860464,
520.7999878,0.3522438407,520.7999878,0.05929443985,520.7999878,0.2069604695,520.7999878,0.08287313581,520.7999878,0.07466036081,
520.4000244,0.3522824049,520.4000244,0.05924245343,520.4000244,0.2071374804,520.4000244,0.08265323192,520.4000244,0.07458111644,
520,0.3522714078,520,0.05926248059,520,0.207522437,520,0.08258698136,520,0.07482215017,
519.5999756,0.3522337973,519.5999756,0.05938925222,519.5999756,0.2078637332,519.5999756,0.08241561055,519.5999756,0.07483479381,
519.2000122,0.3523339033,519.2000122,0.05939916521,519.2000122,0.2082444429,519.2000122,0.08225518465,519.2000122,0.07474841177,
518.7999878,0.3523664773,518.7999878,0.05961787328,518.7999878,0.208805263,518.7999878,0.08210908622,518.7999878,0.07467216253,
518.4000244,0.3523404598,518.4000244,0.05997254699,518.4000244,0.2095541954,518.4000244,0.08222412318,518.4000244,0.07483937591,
518,0.3523285389,518,0.06024444476,518,0.2105640471,518,0.08228503168,518,0.07488987595,
517.5999756,0.3524850309,517.5999756,0.06034238264,517.5999756,0.2112761736,517.5999756,0.0822886005,517.5999756,0.07472409308,
517.2000122,0.3524006307,517.2000122,0.06090926379,517.2000122,0.2126148045,517.2000122,0.08252838254,517.2000122,0.07513628155,
516.7999878,0.352412343,516.7999878,0.06143701822,516.7999878,0.2138237059,516.7999878,0.08267985284,516.7999878,0.07513711601,
516.4000244,0.3526409864,516.4000244,0.06181001291,516.4000244,0.2151100636,516.4000244,0.08264675736,516.4000244,0.07498376071,
516,0.3525086641,516,0.06268248707,516,0.2169584185,516,0.08310907334,516,0.07532005012,
515.5999756,0.3525914252,515.5999756,0.06333841383,515.5999756,0.2187656313,515.5999756,0.08338606358,515.5999756,0.07548762858,
515.2000122,0.3526214957,515.2000122,0.06414174289,515.2000122,0.2207314223,515.2000122,0.08377178013,515.2000122,0.07561374456,
514.7999878,0.3527128994,514.7999878,0.06489214301,514.7999878,0.2226752788,514.7999878,0.08411576599,514.7999878,0.07566125691,
514.4000244,0.3526442349,514.4000244,0.06607466191,514.4000244,0.2251574546,514.4000244,0.08455376327,514.4000244,0.07604460418,
514,0.3527165949,514,0.06711407006,514,0.2276513577,514,0.0850789845,514,0.07599356771,
513.5999756,0.3528650105,513.5999756,0.06813961267,513.5999756,0.2303098291,513.5999756,0.08555959165,513.5999756,0.07608985156,
513.2000122,0.3528423905,513.2000122,0.06938883662,513.2000122,0.2331929356,513.2000122,0.086258322,513.2000122,0.07624100894,
512.7999878,0.3528349102,512.7999878,0.07084621489,512.7999878,0.2363363802,512.7999878,0.08710946143,512.7999878,0.0766145885,
512.4000244,0.3528745472,512.4000244,0.07222454995,512.4000244,0.2397046089,512.4000244,0.08779012412,512.4000244,0.07687053829,
512,0.3529949188,512,0.07373040915,512,0.2430330962,512,0.08851593733,512,0.07703003287,
511.6000061,0.3529962301,511.6000061,0.07541421056,511.6000061,0.2469547838,511.6000061,0.08944940567,511.6000061,0.07747223228,
511.1999817,0.3529656827,511.1999817,0.07724450529,511.1999817,0.2510933876,511.1999817,0.09045131505,511.1999817,0.07771874964,
510.7999878,0.3530062437,510.7999878,0.07916193455,510.7999878,0.2552848756,510.7999878,0.09146560729,510.7999878,0.07795248926,
510.3999939,0.3531045914,510.3999939,0.08115714043,510.3999939,0.2595785558,510.3999939,0.09257029742,510.3999939,0.07829778641,
510,0.3531102538,510,0.08316954225,510,0.2643005848,510,0.09373472631,510,0.07861562073,
509.6000061,0.3530589342,509.6000061,0.08555208892,509.6000061,0.2691771686,509.6000061,0.09497527033,509.6000061,0.0790810287,
509.1999817,0.35322842,509.1999817,0.08776645362,509.1999817,0.2741057277,509.1999817,0.09610137343,509.1999817,0.07929608226,
508.7999878,0.3532502353,508.7999878,0.09012196213,508.7999878,0.2793843746,508.7999878,0.09748285264,508.7999878,0.07967177033,
508.3999939,0.3531935513,508.3999939,0.09276207536,508.3999939,0.2850391865,508.3999939,0.09916238487,508.3999939,0.08017896861,
508,0.3532594144,508,0.09544865042,508,0.2908358574,508,0.1006276309,508,0.08059167117,
507.6000061,0.3532213569,507.6000061,0.09832123667,507.6000061,0.2970270216,507.6000061,0.102331087,507.6000061,0.08119449019,
507.1999817,0.3532899916,507.1999817,0.1011609957,507.1999817,0.3030502796,507.1999817,0.1040333882,507.1999817,0.08159075677,
506.7999878,0.3532809615,506.7999878,0.1042101905,506.7999878,0.3095892072,506.7999878,0.1059353203,506.7999878,0.08202828467,
506.3999939,0.3535062969,506.3999939,0.1073203534,506.3999939,0.3160925806,506.3999939,0.1076133996,506.3999939,0.08231075108,
506,0.3535079658,506,0.1106785387,506,0.3230140507,506,0.109725222,506,0.08294140548,
505.6000061,0.3534363508,505.6000061,0.1142318696,505.6000061,0.3304795325,505.6000061,0.111691393,505.6000061,0.08355747908,
505.1999817,0.3534384668,505.1999817,0.1178037822,505.1999817,0.3378747702,505.1999817,0.1138151139,505.1999817,0.0841788277,
504.7999878,0.3533906341,504.7999878,0.1215678304,504.7999878,0.3456542492,504.7999878,0.1161630899,504.7999878,0.08488036692,
504.3999939,0.3535426557,504.3999939,0.1254083216,504.3999939,0.3534170091,504.3999939,0.1183339357,504.3999939,0.08534494787,
504,0.3536029458,504,0.1291816384,504,0.3617154062,504,0.1206446737,504,0.08602789789,
503.6000061,0.3536731601,503.6000061,0.1332544088,503.6000061,0.3700273931,503.6000061,0.1233430207,503.6000061,0.08654298633,
503.1999817,0.3536236882,503.1999817,0.1376382411,503.1999817,0.3788127005,503.1999817,0.1261238903,503.1999817,0.08735856414,
502.7999878,0.3536876738,502.7999878,0.1420138478,502.7999878,0.3880031407,502.7999878,0.1287274212,502.7999878,0.08804015815,
502.3999939,0.3537207842,502.3999939,0.1466409862,502.3999939,0.3971616626,502.3999939,0.1316713095,502.3999939,0.0888306126,
502,0.353723973,502,0.1512602568,502,0.406514734,502,0.1346167177,502,0.08958221972,
501.6000061,0.3537045419,501.6000061,0.1561295837,501.6000061,0.4163321257,501.6000061,0.1376620233,501.6000061,0.09058561176,
501.1999817,0.3538923562,501.1999817,0.1610725522,501.1999817,0.4262740612,501.1999817,0.1408942491,501.1999817,0.09118875116,
500.7999878,0.3539600372,500.7999878,0.1661679298,500.7999878,0.4365777969,500.7999878,0.1441993266,500.7999878,0.09209018946,
500.3999939,0.3538086414,500.3999939,0.1715064943,500.3999939,0.4472098351,500.3999939,0.1477611512,500.3999939,0.09299773723,
500,0.3538685739,500,0.1769919246,500,0.4581279457,500,0.1512755454,500,0.09400431067,
499.6000061,0.3540421128,499.6000061,0.1824204773,499.6000061,0.4689354002,499.6000061,0.1548197716,499.6000061,0.0948568657,
499.1999817,0.3540596664,499.1999817,0.187967509,499.1999817,0.4800156951,499.1999817,0.1586278826,499.1999817,0.09585991502,
498.7999878,0.3540987372,498.7999878,0.1939420849,498.7999878,0.4917424321,498.7999878,0.1624557972,498.7999878,0.09687897563,
498.3999939,0.3542325199,498.3999939,0.1999018639,498.3999939,0.5033300519,498.3999939,0.1665691137,498.3999939,0.09784076363,
498,0.3542743921,498,0.2059894949,498,0.5152136087,498,0.170776993,498,0.09896525741,
497.6000061,0.3541243076,497.6000061,0.212302953,497.6000061,0.5275779963,497.6000061,0.1751486808,497.6000061,0.1003347933,
497.1999817,0.3541118205,497.1999817,0.218878746,497.1999817,0.5402274728,497.1999817,0.1796253175,497.1999817,0.1014647558,
496.7999878,0.3542452753,496.7999878,0.225052774,496.7999878,0.5524896979,496.7999878,0.1840119213,496.7999878,0.102544792,
496.3999939,0.3542188406,496.3999939,0.2317612618,496.3999939,0.5652517676,496.3999939,0.188816011,496.3999939,0.1038527861,
496,0.3544260859,496,0.2385327965,496,0.5782578588,496,0.1934189498,496,0.1048698351,
495.6000061,0.3544102013,495.6000061,0.2454030216,495.6000061,0.5914266109,495.6000061,0.1983198822,495.6000061,0.1063465253,
495.1999817,0.3544260561,495.1999817,0.2524098456,495.1999817,0.6047160625,495.1999817,0.2034140974,495.1999817,0.1077099219,
494.7999878,0.3544557989,494.7999878,0.2595284581,494.7999878,0.618329525,494.7999878,0.2086748183,494.7999878,0.1090694144,
494.3999939,0.3545410037,494.3999939,0.2667477429,494.3999939,0.6318755746,494.3999939,0.213896513,494.3999939,0.1103877202,
494,0.3545839787,494,0.2739922702,494,0.6455850005,494,0.2192330807,494,0.1118536592,
493.6000061,0.354718864,493.6000061,0.2812908888,493.6000061,0.6592069864,493.6000061,0.2245450914,493.6000061,0.1130732074,
493.1999817,0.3547019362,493.1999817,0.2889259458,493.1999817,0.67350173,493.1999817,0.2302266359,493.1999817,0.114642486,
492.7999878,0.3547298312,492.7999878,0.2964091599,492.7999878,0.6873953938,492.7999878,0.235729754,492.7999878,0.116270259,
492.3999939,0.3548464179,492.3999939,0.3039298952,492.3999939,0.7016279101,492.3999939,0.2415990084,492.3999939,0.1178151965,
492,0.3548225462,492,0.311896503,492,0.7160468698,492,0.2476379275,492,0.11945384,
491.6000061,0.3547880352,491.6000061,0.3196952641,491.6000061,0.7303601503,491.6000061,0.253742367,491.6000061,0.1210885271,
491.1999817,0.3549131453,491.1999817,0.3273595273,491.1999817,0.7445862889,491.1999817,0.2597039938,491.1999817,0.1226507574,
490.7999878,0.3549338579,490.7999878,0.3353295922,490.7999878,0.7590184212,490.7999878,0.2658192217,490.7999878,0.1242560893,
490.3999939,0.355029881,490.3999939,0.3432991207,490.3999939,0.7736928463,490.3999939,0.2719871402,490.3999939,0.1258445531,
490,0.3550390899,490,0.3511866331,490,0.7883431911,490,0.2783893943,490,0.1276462376,
489.6000061,0.3551476002,489.6000061,0.3591043651,489.6000061,0.8028489947,489.6000061,0.2847135663,489.6000061,0.1295047104,
489.1999817,0.355216682,489.1999817,0.3671756983,489.1999817,0.8175579906,489.1999817,0.2912744284,489.1999817,0.1313413978,
488.7999878,0.3552145064,488.7999878,0.3753481805,488.7999878,0.8322728276,488.7999878,0.2978582382,488.7999878,0.133120954,
488.3999939,0.3552818,488.3999939,0.3832647502,488.3999939,0.8466662765,488.3999939,0.3044587672,488.3999939,0.1348594576,
488,0.3552607596,488,0.3914065659,488,0.8615500331,488,0.3110987842,488,0.1368629783,
487.6000061,0.3553380966,487.6000061,0.3994621634,487.6000061,0.8760530949,487.6000061,0.3177126944,487.6000061,0.1387793571,
487.1999817,0.3555051982,487.1999817,0.4073683023,487.1999817,0.8905602694,487.1999817,0.3243653774,487.1999817,0.1406669468,
486.7999878,0.3554164469,486.7999878,0.4155381024,486.7999878,0.9053163528,486.7999878,0.331353724,486.7999878,0.1427975148,
486.3999939,0.3555145562,486.3999939,0.423586309,486.3999939,0.9197387695,486.3999939,0.3380992115,486.3999939,0.1448450983,
486,0.3555642366,486,0.43139112,486,0.9339684844,486,0.3447111547,486,0.1467292011,
485.6000061,0.355659157,485.6000061,0.4392416775,485.6000061,0.9481987357,485.6000061,0.3514189422,485.6000061,0.1487543136,
485.1999817,0.3556109369,485.1999817,0.4473274648,485.1999817,0.9626963139,485.1999817,0.3584228456,485.1999817,0.1509744674,
484.7999878,0.355624795,484.7999878,0.4551810026,484.7999878,0.9769049287,484.7999878,0.3651095629,484.7999878,0.1529779881,
484.3999939,0.3557693958,484.3999939,0.462790966,484.3999939,0.9908421636,484.3999939,0.3717034757,484.3999939,0.1549881399,
484,0.3557947278,484,0.470485419,484,1.004996657,484,0.3787193,484,0.1573124826,
483.6000061,0.3558883667,483.6000061,0.4780670106,483.6000061,1.019016504,483.6000061,0.3854432404,483.6000061,0.159335196,
483.1999817,0.3559464216,483.1999817,0.4856889844,483.1999817,1.032863617,483.1999817,0.3918518126,483.1999817,0.1614698023,
482.7999878,0.3560355604,482.7999878,0.4930113256,482.7999878,1.046352506,482.7999878,0.3986071944,482.7999878,0.1636475921,
482.3999939,0.3560350239,482.3999939,0.5003959537,482.3999939,1.059920192,482.3999939,0.4053337276,482.3999939,0.1660381109,
482,0.3561310768,482,0.5074887276,482,1.073285103,482,0.4117993712,482,0.1681091636,
481.6000061,0.3562022746,481.6000061,0.5146795511,481.6000061,1.086616158,481.6000061,0.4182625413,481.6000061,0.1703464538,
481.1999817,0.3564394116,481.1999817,0.5213748217,481.1999817,1.099810958,481.1999817,0.4244747758,481.1999817,0.1724302769,
480.7999878,0.3562811613,480.7999878,0.5284338593,480.7999878,1.112976193,480.7999878,0.4310485423,480.7999878,0.1748805046,
480.3999939,0.3563678563,480.3999939,0.535110116,480.3999939,1.125709414,480.3999939,0.4371722639,480.3999939,0.1771493852,
480,0.3564300239,480,0.5414187908,480,1.138126254,480,0.4430578053,480,0.179386586,
479.6000061,0.3565069139,479.6000061,0.5480313897,479.6000061,1.150918961,479.6000061,0.4490225613,479.6000061,0.181812942,
479.1999817,0.3566789925,479.1999817,0.5537799001,479.1999817,1.162914157,479.1999817,0.4546907246,479.1999817,0.1839522123,
478.7999878,0.3566478491,478.7999878,0.5600233674,478.7999878,1.175138116,478.7999878,0.4604440331,478.7999878,0.1862758696,
478.3999939,0.3567521572,478.3999939,0.5658146143,478.3999939,1.187310338,478.3999939,0.4661887884,478.3999939,0.1886967272,
478,0.3568194509,478,0.5713592172,478,1.198960781,478,0.471372515,478,0.1910000294,
477.6000061,0.356803894,477.6000061,0.5769197345,477.6000061,1.210214138,477.6000061,0.4765925705,477.6000061,0.1933550984,
477.1999817,0.356913656,477.1999817,0.5820538402,477.1999817,1.221279144,477.1999817,0.4814391434,477.1999817,0.195669353,
476.7999878,0.3570040166,476.7999878,0.5869290829,476.7999878,1.232579589,476.7999878,0.4862229824,476.7999878,0.1980810314,
476.3999939,0.3570555449,476.3999939,0.5917710066,476.3999939,1.243408322,476.3999939,0.490871042,476.3999939,0.2003318071,
476,0.3571492136,476,0.5961215496,476,1.253879786,476,0.4952903986,476,0.2025120258,
475.6000061,0.357282877,475.6000061,0.6006157994,475.6000061,1.264235735,475.6000061,0.4993933141,475.6000061,0.2048356831,
475.1999817,0.3571902514,475.1999817,0.6049409509,475.1999817,1.274236083,475.1999817,0.5035700202,475.1999817,0.2072681636,
474.7999878,0.3573026061,474.7999878,0.6088773608,474.7999878,1.284098744,474.7999878,0.5072639585,474.7999878,0.2093671858,
474.3999939,0.3574204147,474.3999939,0.612413764,474.3999939,1.293428063,474.3999939,0.5109391809,474.3999939,0.2117964178,
474,0.3576098382,474,0.6158365011,474,1.302733779,474,0.5142669678,474,0.2138029039,
473.6000061,0.3577180505,473.6000061,0.6192542911,473.6000061,1.311864734,473.6000061,0.5176308751,473.6000061,0.2158608884,
473.1999817,0.3576995432,473.1999817,0.6223540902,473.1999817,1.321034193,473.1999817,0.5208545327,473.1999817,0.2181625962,
472.7999878,0.357725203,472.7999878,0.625524044,472.7999878,1.329898357,472.7999878,0.5238302946,472.7999878,0.2203961164,
472.3999939,0.3577981293,472.3999939,0.6282581091,472.3999939,1.33822155,472.3999939,0.5264331102,472.3999939,0.2224773914,
472,0.358009547,472,0.6307784915,472,1.346483469,472,0.5288080573,472,0.2243839204,
471.6000061,0.3581263125,471.6000061,0.6333970428,471.6000061,1.354822755,471.6000061,0.5314103961,471.6000061,0.2264144719,
471.1999817,0.3581046164,471.1999817,0.6360973716,471.1999817,1.363398314,471.1999817,0.5338438749,471.1999817,0.228465423,
470.7999878,0.3582386672,470.7999878,0.6386094093,470.7999878,1.37140584,470.7999878,0.5359026194,470.7999878,0.2305658907,
470.3999939,0.3582397699,470.3999939,0.6413434744,470.3999939,1.379786968,470.3999939,0.5381039381,470.3999939,0.2326896638,
470,0.3582816124,470,0.6436288357,470,1.387893438,470,0.5402271152,470,0.2347687036,
469.6000061,0.3584935069,469.6000061,0.6458153725,469.6000061,1.395848036,469.6000061,0.5420886278,469.6000061,0.2363822013,
469.1999817,0.3585411608,469.1999817,0.6484117508,469.1999817,1.403888702,469.1999817,0.5441066027,469.1999817,0.2383150011,
468.7999878,0.3585322499,468.7999878,0.6510085464,468.7999878,1.412505388,468.7999878,0.5464736223,468.7999878,0.2402878702,
468.3999939,0.3587200642,468.3999939,0.6535126567,468.3999939,1.421055913,468.3999939,0.548502326,468.3999939,0.2419769019,
468,0.3586834967,468,0.6565252542,468,1.429447412,468,0.5507054329,468,0.243820712,
467.6000061,0.3587713838,467.6000061,0.6593433022,467.6000061,1.438373804,467.6000061,0.5530269742,467.6000061,0.2456952184,
467.1999817,0.3588211238,467.1999817,0.6624087691,467.1999817,1.447178125,467.1999817,0.5552445054,467.1999817,0.2476301342,
466.7999878,0.3589615524,466.7999878,0.665528059,466.7999878,1.45662725,466.7999878,0.5574527979,466.7999878,0.2493145615,
466.3999939,0.3590841889,466.3999939,0.6688740253,466.3999939,1.46600318,466.3999939,0.5598383546,466.3999939,0.2509216666,
466,0.3590422571,466,0.672539115,466,1.475816131,466,0.5627725124,466,0.2527440786,
465.6000061,0.3591460288,465.6000061,0.6763769388,465.6000061,1.485405087,465.6000061,0.565449357,465.6000061,0.2543718517,
465.1999817,0.3592252135,465.1999817,0.6800658107,465.1999817,1.495730758,465.1999817,0.5683876872,465.1999817,0.2560628057,
464.7999878,0.3592914939,464.7999878,0.6842763424,464.7999878,1.506122351,464.7999878,0.5716258287,464.7999878,0.2577605844,
464.3999939,0.3594197631,464.3999939,0.6887552142,464.3999939,1.516485333,464.3999939,0.5745438337,464.3999939,0.2591923475,
464,0.3594657779,464,0.6932176948,464,1.527372122,464,0.5778099895,464,0.2607138455,
463.6000061,0.3594747782,463.6000061,0.6980386972,463.6000061,1.5382092,463.6000061,0.5815598965,463.6000061,0.2621455491,
463.1999817,0.3594588935,463.1999817,0.702878058,463.1999817,1.549477339,463.1999817,0.585303843,463.1999817,0.2637917101,
462.7999878,0.3595248163,462.7999878,0.7079691887,462.7999878,1.560566187,462.7999878,0.5892670751,462.7999878,0.2652298808,
462.3999939,0.3597336113,462.3999939,0.7127963305,462.3999939,1.571325421,462.3999939,0.5929602385,462.3999939,0.2664223015,
462,0.3597432971,462,0.7180441022,462,1.582385182,462,0.5970842838,462,0.2678276598,
461.6000061,0.3597838283,461.6000061,0.7233166695,461.6000061,1.593500376,461.6000061,0.6010718346,461.6000061,0.2690950036,
461.1999817,0.3598486185,461.1999817,0.7285203338,461.1999817,1.604536891,461.1999817,0.605055213,461.1999817,0.27004233,
460.7999878,0.3598502278,460.7999878,0.7338701487,460.7999878,1.615415215,460.7999878,0.6094668508,460.7999878,0.2711685002,
460.3999939,0.3599740267,460.3999939,0.7393721342,460.3999939,1.626043677,460.3999939,0.6132841706,460.3999939,0.2722312808,
460,0.3599689603,460,0.744766593,460,1.635994792,460,0.6175896525,460,0.2731145024,
459.6000061,0.3600646853,459.6000061,0.7498124838,459.6000061,1.646229863,459.6000061,0.6218214035,459.6000061,0.2737621367,
459.1999817,0.3601926267,459.1999817,0.755047977,459.1999817,1.655973911,459.1999817,0.6258478165,459.1999817,0.2743005157,
458.7999878,0.3601708114,458.7999878,0.7601540685,458.7999878,1.665274024,458.7999878,0.6299979091,458.7999878,0.2749558389,
458.3999939,0.3601730466,458.3999939,0.7652496696,458.3999939,1.674326777,458.3999939,0.6338989735,458.3999939,0.2755209208,
458,0.3601282239,458,0.7701296806,458,1.683110595,458,0.637945354,458,0.2760235071,
457.6000061,0.3602301776,457.6000061,0.774965167,457.6000061,1.690903425,457.6000061,0.6416259408,457.6000061,0.276271224,
