Nicco;Model;Eva;Jasmijn;Mads;Koen;Koen-AC;fl-AT;fl-AF;;;;;;
0,289452204;0,341252118;0,827562451;0,585250318;2,170908928;1,110112309;1,534741521;;;;;;;;
0,291132817;0,34288168;0,831169665;0,588249981;2,18192625;1,113612413;1,574863911;;;;;;;;
0,292479494;0,344808281;0,833922982;0,590880573;2,191032171;1,116511345;1,615166545;;;;;;;;
0,293938973;0,346598148;0,836001992;0,593259454;2,198787928;1,118407607;1,653959751;;;;;;;;
0,295123377;0,348664343;0,837016344;0,594988823;2,202756405;1,119328499;1,692695498;;;;;;;;
0,296450415;0,350150704;0,837490678;0,595839918;2,205862999;1,119098067;1,728907108;;;;;;;;
0,297746757;0,352109879;0,837367475;0,596648395;2,207475901;1,118310332;1,764298081;;;;;;;;
0,298828074;0,353745312;0,83642751;0,596775591;2,206736326;1,116657376;1,797465324;;;;;;;;
0,299827108;0,355657637;0,835041642;0,596203148;2,203841925;1,114166379;1,828793526;;;;;;;;
0,301072457;0,357780755;0,833133578;0,595339119;2,200154781;1,111221075;1,857991099;;;;;;;;
0,302512833;0,359557003;0,830419362;0,594213784;2,192239761;1,107484698;1,884551525;;;;;;;;
0,303777823;0,361653119;0,827683508;0,592753589;2,186290979;1,103544712;1,907689691;;;;;;;;
0,304742584;0,363796443;0,824639976;0,590736628;2,177012444;1,098644495;1,928427696;;;;;;;;
0,306222597;0,366136789;0,820920289;0,588537037;2,168206453;1,093823433;1,946349382;;;;;;;;
0,307282546;0,368289262;0,816730201;0,585848749;2,156223297;1,088413119;1,960484028;;;;;;;;
0,308393785;0,370629042;0,812394202;0,58282876;2,14451766;1,082588792;1,971167564;;;;;;;;
0,309304723;0,373044789;0,807481766;0,579540551;2,132400036;1,076416731;1,979829669;;;;;;;;
0,311009774;0,375781864;0,802987814;0,575923801;2,119196892;1,070299387;1,984792948;;;;;;;;
0,312334666;0,378131777;0,797747672;0,572024465;2,10553503;1,064016938;1,987300873;;;;;;;;
0,313422301;0,380625814;0,793010652;0,568221152;2,091813087;1,057709813;1,986807942;;;;;;;;
0,315228084;0,383760274;0,788006485;0,564016938;2,078246593;1,051587939;1,983255386;;;;;;;;
0,316479632;0,386243105;0,783009946;0,559467852;2,06472373;1,045084;1,977105141;;;;;;;;
0,317753205;0,389085293;0,77782476;0,555132985;2,050554037;1,039019346;1,968709946;;;;;;;;
0,319950619;0,392374873;0,772866607;0,550746322;2,037230253;1,033001304;1,958814979;;;;;;;;
0,321582952;0,395315349;0,76817435;0,54610908;2,023495674;1,026938915;1,946357369;;;;;;;;
0,323495516;0,398646385;0,763549328;0,541699231;2,010854959;1,021107197;1,932146192;;;;;;;;
0,324899474;0,401570499;0,759119391;0,537389159;1,998728395;1,016159058;1,917712808;;;;;;;;
0,326531658;0,40465951;0,754925311;0,533091784;1,987894773;1,011003613;1,900605798;;;;;;;;
0,328393111;0,407846093;0,750920236;0,528754652;1,975325465;1,006171942;1,882063508;;;;;;;;
0,330560097;0,411289305;0,747141182;0,524521291;1,965777874;1,001449943;1,863681674;;;;;;;;
0,332602063;0,414753556;0,743531585;0,520660043;1,95583272;0,997228086;1,844697714;;;;;;;;
0,334567973;0,417994857;0,740004659;0,516570628;1,947247624;0,993055284;1,824397683;;;;;;;;
0,336263487;0,420478851;0,737233698;0,513167977;1,939203501;0,989712656;1,804415464;;;;;;;;
0,337964752;0,423438221;0,734294474;0,509507537;1,93150115;0,986158788;1,784100294;;;;;;;;
0,340127149;0,426475078;0,731775105;0,506168902;1,924340248;0,983192802;1,764020681;;;;;;;;
0,34222556;0,429349393;0,729443431;0,503250837;1,918609381;0,980350137;1,744008422;;;;;;;;
0,344088653;0,432291687;0,727196157;0,50037396;1,914026022;0,978072941;1,724489331;;;;;;;;
0,34605796;0,434744686;0,725538313;0,497883111;1,908190846;0,975680351;1,705216527;;;;;;;;
0,347920963;0,437474102;0,72392273;0,495387584;1,903600931;0,973322213;1,686525226;;;;;;;;
0,34966127;0,439794391;0,722186089;0,492959231;1,899803996;0,971566081;1,669540644;;;;;;;;
0,351229796;0,442033291;0,720509946;0,490864098;1,896704316;0,969718695;1,652875423;;;;;;;;
0,353028634;0,444198281;0,719143808;0,48891598;1,893710017;0,967834592;1,636593342;;;;;;;;
0,354402223;0,445817381;0,717741549;0,486918807;1,890794277;0,965803802;1,622062206;;;;;;;;
0,355686107;0,447502971;0,716634333;0,485086024;1,888392329;0,964145482;1,608282328;;;;;;;;
0,357311883;0,449144691;0,715471923;0,483651549;1,885302901;0,962678373;1,595575213;;;;;;;;
0,35891948;0,450977534;0,714211881;0,482085645;1,882589698;0,960769177;1,58347106;;;;;;;;
0,360138336;0,451899767;0,712771177;0,480589658;1,880107045;0,958822072;1,573229432;;;;;;;;
0,361122438;0,453134507;0,711286962;0,479072958;1,877533197;0,9570086;1,564041257;;;;;;;;
0,362481812;0,454295456;0,709785819;0,477500975;1,874477386;0,954953671;1,555728793;;;;;;;;
0,363306889;0,45503661;0,708399952;0,476129443;1,87110281;0,952453315;1,548365831;;;;;;;;
0,364497939;0,455782473;0,706366122;0,474594712;1,868206501;0,950113893;1,54246223;;;;;;;;
0,365346053;0,456397206;0,704558373;0,473021746;1,862823844;0,947528541;1,536997795;;;;;;;;
0,36605365;0,456758142;0,702203095;0,471526086;1,858748555;0,944370091;1,532079101;;;;;;;;
0,366846749;0,457192898;0,699846745;0,469823837;1,853626966;0,940925896;1,528698564;;;;;;;;
0,367637554;0,457464755;0,69737649;0,467868686;1,84825623;0,937467039;1,525338292;;;;;;;;
0,368388185;0,457578957;0,69465071;0,465981305;1,841781378;0,933643103;1,522994757;;;;;;;;
0,369027951;0,457777828;0,691324174;0,463971853;1,834637403;0,929470897;1,520273566;;;;;;;;
0,369603971;0,45786494;0,688476443;0,462097079;1,827462673;0,925066233;1,518563271;;;;;;;;
0,370520303;0,45791778;0,6847049;0,459764719;1,819724798;0,920319438;1,5166291;;;;;;;;
0,370981941;0,457957983;0,681271792;0,457428575;1,810003877;0,915014923;1,515400767;;;;;;;;
0,37176896;0,457855731;0,677163184;0,454845697;1,800250888;0,909618437;1,513676643;;;;;;;;
0,372432569;0,457941592;0,672811806;0,452245921;1,790940523;0,903823078;1,511802316;;;;;;;;
0,373714486;0,458328307;0,668506324;0,449362308;1,779635429;0,897892654;1,510091424;;;;;;;;
0,374376306;0,458477765;0,663869858;0,446554601;1,768548012;0,891565263;1,507482767;;;;;;;;
0,374957928;0,458281577;0,658849478;0,443305463;1,756340504;0,884863675;1,505043268;;;;;;;;
0,376037159;0,458224237;0,653802395;0,440302134;1,742941856;0,877947033;1,501858354;;;;;;;;
0,376957038;0,458730668;0,648622155;0,43693924;1,729968071;0,870957196;1,498070359;;;;;;;;
0,378151068;0,459042668;0,643007696;0,433328748;1,71596694;0,863739967;1,493934155;;;;;;;;
0,379504302;0,459605932;0,63731277;0,42973429;1,701920152;0,856247962;1,489279985;;;;;;;;
0,381081888;0,460539937;0,631818771;0,426074624;1,686759353;0,848511577;1,484302163;;;;;;;;
0,382541755;0,46136117;0,626021385;0,422175884;1,672446251;0,840921879;1,477958322;;;;;;;;
0,384130278;0,462781996;0,619769812;0,417957842;1,656482816;0,832881808;1,471003413;;;;;;;;
0,386332819;0,464202017;0,613639832;0,414155573;1,639771938;0,824935317;1,464003325;;;;;;;;
0,388503173;0,46571365;0,607670486;0,409831315;1,624249697;0,816867471;1,455908418;;;;;;;;
0,391078898;0,467824161;0,601471484;0,405681312;1,60823071;0,809027851;1,447388887;;;;;;;;
0,393887648;0,470596999;0,59548372;0,401521057;1,592181206;0,80107826;1,438574314;;;;;;;;
0,397152999;0,473422051;0,589201331;0,397104353;1,575789332;0,793270409;1,428569198;;;;;;;;
0,400284657;0,476661831;0,582816601;0,392657191;1,559407949;0,785053253;1,417881131;;;;;;;;
0,404079416;0,480300933;0,576824665;0,388436139;1,543479204;0,777314186;1,406771302;;;;;;;;
0,408381501;0,484637857;0,570691228;0,38401854;1,527427912;0,769678891;1,395204902;;;;;;;;
0,4129904;0,489435285;0,564861119;0,379774004;1,512122035;0,7619766;1,383276343;;;;;;;;
0,417823234;0,494959891;0,559025407;0,375529587;1,496286035;0,754671395;1,370898962;;;;;;;;
0,423540422;0,500838876;0,553252697;0,371156871;1,481470704;0,747168601;1,357893586;;;;;;;;
0,429283747;0,507322669;0,547671497;0,367135137;1,466428876;0,740172267;1,344535828;;;;;;;;
0,435587147;0,514768302;0,542244852;0,363056034;1,451826572;0,733579636;1,330371857;;;;;;;;
0,443008879;0,522996247;0,536842823;0,358858913;1,437588096;0,726795256;1,316150904;;;;;;;;
0,450765827;0,531738639;0,531690896;0,354951829;1,42418766;0,720243275;1,301756144;;;;;;;;
0,458930382;0,541392684;0,527023315;0,351215035;1,41133213;0,71419239;1,287094474;;;;;;;;
0,46755422;0,55148685;0,522485972;0,347494632;1,398306727;0,708454013;1,272261977;;;;;;;;
0,477247783;0,563064516;0,51756376;0,343715578;1,386030674;0,702792585;1,256959796;;;;;;;;
0,487306276;0,575459003;0,513341963;0,340403348;1,37446332;0,697332859;1,241698742;;;;;;;;
0,497719535;0,58831358;0,509398341;0,337158769;1,363229752;0,692243099;1,226721168;;;;;;;;
0,509482899;0,601809263;0,505290628;0,333875001;1,352865458;0,68720907;1,211156249;;;;;;;;
0,521604398;0,616395235;0,50161171;0,330775797;1,34262073;0,682676077;1,195942402;;;;;;;;
0,533844033;0,631811023;0,498204947;0,327943802;1,333808541;0,678633273;1,181067348;;;;;;;;
0,547289172;0,648208618;0,49489674;0,325420737;1,324536443;0,674534738;1,166226864;;;;;;;;
0,561264017;0,665041208;0,492051095;0,322917104;1,315988898;0,670792937;1,151714325;;;;;;;;
0,575266102;0,682424247;0,488889933;0,320351064;1,308355689;0,667105436;1,137037396;;;;;;;;
0,589701989;0,70019567;0,486357719;0,318216652;1,301021218;0,663975775;1,12327826;;;;;;;;
0,605650285;0,719485045;0,483398318;0,315936178;1,29452002;0,660584986;1,109758735;;;;;;;;
0,621255794;0,739121079;0,481340557;0,314089924;1,288228989;0,657951653;1,097152948;;;;;;;;
0,637108901;0,758702159;0,479192585;0,312155128;1,282726884;0,655087948;1,084990859;;;;;;;;
0,653617659;0,779234767;0,477251262;0,310529292;1,276832819;0,652643144;1,072987556;;;;;;;;
0,670679191;0,799801946;0,475516737;0,308845341;1,271988511;0,650229394;1,061636806;;;;;;;;
0,687033275;0,820313811;0,47374472;0,307485312;1,267320752;0,648172855;1,050977349;;;;;;;;
0,703487614;0,84074527;0,472342074;0,30639863;1,26363945;0,646660507;1,041165948;;;;;;;;
0,720133403;0,861913323;0,470816255;0,305125177;1,259577513;0,644871175;1,031689048;;;;;;;;
0,736871102;0,882555604;0,469222128;0,304106921;1,255826831;0,642641485;1,022994161;;;;;;;;
0,752898732;0,902803659;0,467975318;0,303293049;1,252831221;0,641421139;1,015370607;;;;;;;;
0,769343117;0,923166871;0,467043608;0,302590609;1,249940276;0,640079022;1,007881999;;;;;;;;
0,785470405;0,943207085;0,465903014;0,301686943;1,24701035;0,638463914;1,000844836;;;;;;;;
0,800731578;0,962103844;0,464828253;0,300924599;1,244198918;0,636834204;0,99487704;;;;;;;;
0,815353492;0,979992509;0,463831067;0,300467193;1,241755366;0,635755777;0,989129722;;;;;;;;
0,829585472;0,997444272;0,463012129;0,300065368;1,239591956;0,634867489;0,983810723;;;;;;;;
0,843114176;1,014546514;0,462220609;0,299547404;1,237777948;0,63347888;0,979332686;;;;;;;;
0,856358924;1,030498981;0,461422861;0,299074829;1,235368848;0,632746637;0,975566089;;;;;;;;
0,868856767;1,046025753;0,460714907;0,298813671;1,233317137;0,631414056;0,971547544;;;;;;;;
0,880378285;1,060457349;0,460011125;0,298592836;1,23159337;0,630723059;0,968489826;;;;;;;;
0,890976289;1,073323369;0,459329844;0,298214406;1,229912996;0,629702568;0,965324342;;;;;;;;
0,90059475;1,085113764;0,458695561;0,298101932;1,227757573;0,628903806;0,962888122;;;;;;;;
0,909574845;1,09627378;0,458020032;0,298035294;1,226052165;0,627711773;0,96059233;;;;;;;;
0,918212512;1,105904341;0,457167327;0,297502786;1,224394202;0,626757205;0,958439529;;;;;;;;
0,925240853;1,115062594;0,456746608;0,297485799;1,223160028;0,626085758;0,956517756;;;;;;;;
0,931684771;1,122744083;0,456214994;0,297489703;1,221443057;0,625169873;0,955365837;;;;;;;;
0,937194207;1,12927568;0,455694944;0,297403246;1,219782233;0,624063194;0,953648329;;;;;;;;
0,941111723;1,134144068;0,455007792;0,297314584;1,217978001;0,623135984;0,952743352;;;;;;;;
0,945236483;1,138505459;0,45432955;0,297236204;1,216659188;0,622349858;0,951597393;;;;;;;;
0,948016146;1,142167926;0,453545004;0,297114849;1,214572191;0,621379197;0,950442672;;;;;;;;
0,950103143;1,144230843;0,452785701;0,296896905;1,213371992;0,620428443;0,94970572;;;;;;;;
0,951014438;1,145471692;0,45235461;0,296417207;1,21169734;0,619336426;0,948821187;;;;;;;;
0,951269308;1,145487547;0,451653123;0,296484113;1,209896088;0,618621707;0,948016048;;;;;;;;
0,951112547;1,144753695;0,451262176;0,296554864;1,208292842;0,617956042;0,947189868;;;;;;;;
0,949689129;1,14334023;0,450465441;0,29624939;1,206138492;0,616740704;0,946514249;;;;;;;;
0,947960594;1,140522242;0,449510992;0,296232939;1,204271674;0,615757823;0,945869684;;;;;;;;
0,945813218;1,137854457;0,448561668;0,295830578;1,202204704;0,614303231;0,945120275;;;;;;;;
0,942731896;1,13378036;0,447645724;0,295511216;1,200042725;0,613342524;0,944220662;;;;;;;;
0,939288059;1,129178405;0,446741968;0,295242012;1,19762826;0,612082005;0,943235993;;;;;;;;
0,935676196;1,124121666;0,445901066;0,295037001;1,195150375;0,610760808;0,942402124;;;;;;;;
0,931423464;1,118464828;0,4445858;0,294784367;1,192353964;0,609191656;0,941496313;;;;;;;;
0,926721075;1,112465739;0,443358183;0,294029325;1,189677;0,607373476;0,940809906;;;;;;;;
0,922055462;1,106181264;0,442073196;0,293560475;1,186350942;0,60563004;0,939841986;;;;;;;;
0,917001703;1,09947288;0,440873534;0,29313907;1,182913542;0,603692353;0,938750804;;;;;;;;
0,911516228;1,092429757;0,439266115;0,2923733;1,179082513;0,601761997;0,93741858;;;;;;;;
0,905929246;1,085577488;0,437878937;0,291741252;1,175383329;0,599455416;0,936482251;;;;;;;;
0,900730172;1,07795918;0,43643412;0,291205794;1,171096325;0,597444117;0,934913993;;;;;;;;
0,895219603;1,07085073;0,434507161;0,290155858;1,166683316;0,595005453;0,933477581;;;;;;;;
0,889587083;1,064056158;0,432369083;0,289379537;1,161873698;0,592208803;0,932040453;;;;;;;;
0,88417522;1,056687593;0,430376709;0,288449466;1,156684518;0,589387894;0,930978358;;;;;;;;
0,878985742;1,049450278;0,428478509;0,287509441;1,151606679;0,5866431;0,929257393;;;;;;;;
0,87366114;1,042629004;0,42634213;0,286586016;1,146116972;0,583790243;0,927363277;;;;;;;;
0,868780115;1,03608954;0,423759222;0,285283208;1,139848471;0,58043468;0,925665319;;;;;;;;
0,863889435;1,029887915;0,421255678;0,28402549;1,133925676;0,577032805;0,923715651;;;;;;;;
0,859196284;1,023831606;0,418924809;0,283009589;1,127244949;0,57394731;0,921215236;;;;;;;;
0,854770341;1,018499136;0,416130424;0,281587899;1,120666981;0,570119083;0,918642461;;;;;;;;
0,85072563;1,013177872;0,413608313;0,280336082;1,1138165;0,56704998;0,915663421;;;;;;;;
0,846948126;1,008178353;0,410546422;0,278977782;1,106704116;0,563294113;0,913051188;;;;;;;;
0,843524554;1,003741264;0,40771234;0,277646989;1,099924445;0,559291184;0,909472048;;;;;;;;
0,840095022;0,999111652;0,404902905;0,276194155;1,091946244;0,555790186;0,906153202;;;;;;;;
0,837152699;0,995186329;0,40181908;0,274700761;1,084557295;0,551692903;0,902041197;;;;;;;;
0,834432581;0,991934955;0,399017841;0,273345262;1,077498674;0,54807967;0,897524357;;;;;;;;
0,831829229;0,988702893;0,39604792;0,271793544;1,069173813;0,54399997;0,893370569;;;;;;;;
0,829057434;0,985465646;0,393059284;0,270247996;1,061768651;0,540037751;0,888409913;;;;;;;;
0,827246645;0,983116686;0,389972389;0,268559188;1,054022789;0,536010027;0,88312006;;;;;;;;
0,825244704;0,981098235;0,386834294;0,267299444;1,046179891;0,532124341;0,877460897;;;;;;;;
0,823641577;0,978646457;0,383787721;0,265471339;1,03859508;0,528061628;0,871482253;;;;;;;;
0,821912268;0,976722479;0,380839378;0,264152527;1,03128469;0,524367154;0,865535557;;;;;;;;
0,820340732;0,974891424;0,37800622;0,262614816;1,023245454;0,520342588;0,858952165;;;;;;;;
0,818453947;0,97292167;0,374907196;0,261044949;1,015969396;0,51646477;0,85237217;;;;;;;;
0,816913107;0,971010208;0,371837378;0,259566993;1,008310676;0,512797892;0,84565419;;;;;;;;
0,815484562;0,969794869;0,369208843;0,258157581;1,001119852;0,509078205;0,838842571;;;;;;;;
0,813634613;0,967827201;0,366401196;0,257020742;0,994109929;0,505455494;0,831451416;;;;;;;;
0,811965087;0,965773821;0,363638967;0,255473018;0,987274766;0,501909018;0,824353397;;;;;;;;
0,810263672;0,964366913;0,361243218;0,254133374;0,980351269;0,498342872;0,816820145;;;;;;;;
0,80833284;0,962274432;0,358426303;0,252671123;0,973362863;0,494790971;0,809100032;;;;;;;;
0,806055227;0,96037668;0,355756402;0,251635522;0,966820478;0,491546392;0,801915288;;;;;;;;
0,804209629;0,958141089;0,353063792;0,250175327;0,959933639;0,488097578;0,794300973;;;;;;;;
0,801918784;0,955328763;0,350584716;0,249097541;0,953825593;0,484721571;0,787156463;;;;;;;;
0,799280444;0,952722073;0,348181635;0,24785687;0,947405994;0,481774688;0,7795403;;;;;;;;
0,796181598;0,949512839;0,345761091;0,246477589;0,941441357;0,47868824;0,772116244;;;;;;;;
0,793477276;0,945917547;0,343497753;0,245417789;0,935664892;0,475713313;0,764390945;;;;;;;;
0,7901418;0,942450523;0,341345787;0,244426578;0,929838657;0,472786099;0,757138848;;;;;;;;
0,786592105;0,938221455;0,339259654;0,243283853;0,924248278;0,469965071;0,750150144;;;;;;;;
0,78299413;0,933898032;0,336807013;0,241942331;0,918321729;0,467036963;0,743115425;;;;;;;;
0,778571168;0,929200947;0,334731996;0,241082564;0,913067281;0,464240551;0,736509144;;;;;;;;
0,773730257;0,924215317;0,332797408;0,240023807;0,907785833;0,461716175;0,729574204;;;;;;;;
0,769541123;0,918586969;0,330752701;0,238897577;0,90244931;0,459102452;0,722958028;;;;;;;;
0,764466861;0,913212359;0,328582376;0,238147184;0,897409022;0,45662266;0,716535509;;;;;;;;
0,758818665;0,906535506;0,326743603;0,237095505;0,892720699;0,454007477;0,709673762;;;;;;;;
0,753511408;0,900315583;0,324826866;0,236170664;0,887727141;0,451553911;0,704062522;;;;;;;;
0,747979858;0,893447399;0,323095799;0,23511757;0,882706463;0,449218303;0,697530866;;;;;;;;
0,742124119;0,886525631;0,321201861;0,234260142;0,878430426;0,446790367;0,691446841;;;;;;;;
0,735779443;0,879100442;0,319556892;0,233346671;0,873474121;0,444631755;0,68608439;;;;;;;;
0,729598978;0,872037649;0,318096399;0,232388705;0,869211853;0,442653596;0,68007201;;;;;;;;
0,723450819;0,864244402;0,316149175;0,231281459;0,864651322;0,440219581;0,673858345;;;;;;;;
0,716417351;0,856026888;0,314335674;0,230198845;0,860223115;0,437782526;0,668661356;;;;;;;;
0,709603944;0,847666562;0,312480807;0,229511708;0,85576272;0,435812414;0,663322389;;;;;;;;
0,702851751;0,839231551;0,310971081;0,228632882;0,85171628;0,433581382;0,657878578;;;;;;;;
0,695569792;0,830778182;0,309441805;0,2278817;0,847548306;0,431821466;0,65236932;;;;;;;;
0,688538173;0,822619259;0,307785034;0,227078691;0,843176961;0,429878175;0,647469878;;;;;;;;
0,681575933;0,813822329;0,30620563;0,226202101;0,838996172;0,427651614;0,642475963;;;;;;;;
0,67501525;0,805389345;0,304721981;0,224999756;0,835144877;0,425528169;0,637260556;;;;;;;;
0,667702714;0,796700358;0,303340584;0,224338442;0,831223786;0,42391637;0,632044971;;;;;;;;
0,660814443;0,788522959;0,301804632;0,223745167;0,827544868;0,422189683;0,627390802;;;;;;;;
0,653832057;0,779828012;0,300493449;0,222992629;0,823742807;0,420229852;0,622729719;;;;;;;;
0,647422889;0,771599293;0,298825294;0,221863017;0,82012701;0,418363571;0,617711484;;;;;;;;
0,640522578;0,763603807;0,297892481;0,221554935;0,817261279;0,417169839;0,613031149;;;;;;;;
0,634130874;0,755623043;0,296665937;0,220947281;0,813945293;0,415805608;0,607962847;;;;;;;;
0,627712825;0,747711062;0,295620114;0,220555842;0,811188161;0,414132983;0,603534162;;;;;;;;
0,62131516;0,739759803;0,294636816;0,220105186;0,807980359;0,412936598;0,599114597;;;;;;;;
0,615458587;0,732562363;0,293795764;0,219455838;0,806030273;0,411956877;0,594597995;;;;;;;;
0,609273532;0,725555062;0,292859435;0,219254658;0,803593099;0,410810143;0,590104818;;;;;;;;
0,603535691;0,718569398;0,292240202;0,218946323;0,801724255;0,410026789;0,58560425;;;;;;;;
0,598259011;0,711887658;0,291757405;0,218748033;0,79999125;0,409389883;0,581399679;;;;;;;;
0,593200782;0,705340624;0,291428983;0,218824804;0,798508763;0,408973217;0,576950729;;;;;;;;
0,588280001;0,699296117;0,290849209;0,218326002;0,796928287;0,408149481;0,57275492;;;;;;;;
0,583343008;0,694036067;0,290725708;0,218564987;0,79644984;0,408132255;0,56904465;;;;;;;;
0,578687289;0,688173533;0,29069078;0,218875185;0,796095848;0,408156574;0,565152884;;;;;;;;
0,574386576;0,683084607;0,290863246;0,218847334;0,796165168;0,408065438;0,561322153;;;;;;;;
0,570450404;0,677934647;0,290960074;0,219395816;0,795973122;0,408444375;0,557470858;;;;;;;;
0,566338995;0,673404515;0,291234583;0,219911575;0,796682298;0,409115613;0,553916335;;;;;;;;
0,563221851;0,669314563;0,291655719;0,220203176;0,797486663;0,409720868;0,550870776;;;;;;;;
0,559350529;0,665073216;0,292607933;0,220663399;0,79857862;0,410413384;0,5478701;;;;;;;;
0,555886784;0,66108489;0,292955011;0,22115317;0,800103962;0,411290139;0,545283258;;;;;;;;
0,552784482;0,657312572;0,29359147;0,221557915;0,801306784;0,412071317;0,542406619;;;;;;;;
0,55007998;0,654393792;;;;;;;;;;;;;
0,547715881;0,651324928;;;;;;;;;;;;;
0,545422116;0,64844501;;;;;;;;;;;;;
0,543002644;0,645782292;;;;;;;;;;;;;
0,541057149;0,643997431;;;;;;;;;;;;;
0,538905659;0,641478658;;;;;;;;;;;;;
0,537539044;0,639461637;;;;;;;;;;;;;
0,53591291;0,637605071;;;;;;;;;;;;;
0,534296134;0,636020303;;;;;;;;;;;;;
0,532824495;0,634567499;;;;;;;;;;;;;
0,531686225;0,632864118;;;;;;;;;;;;;
0,530435064;0,631544471;;;;;;;;;;;;;
0,52885119;0,630312502;;;;;;;;;;;;;
0,52806125;0,62906605;;;;;;;;;;;;;
0,526952186;0,627654254;;;;;;;;;;;;;
0,526217022;0,626977384;;;;;;;;;;;;;
0,5245832;0,625477314;;;;;;;;;;;;;
0,52371929;0,624729633;;;;;;;;;;;;;
0,52284489;0,623808324;;;;;;;;;;;;;
0,522111157;0,623024881;;;;;;;;;;;;;
0,521343508;0,621985078;;;;;;;;;;;;;
0,520661929;0,621076286;;;;;;;;;;;;;
0,51998333;0,620448887;;;;;;;;;;;;;
0,519014814;0,619667471;;;;;;;;;;;;;
0,518153468;0,618286192;;;;;;;;;;;;;
0,51759223;0,617604673;;;;;;;;;;;;;
0,516865411;0,616832018;;;;;;;;;;;;;
0,516181269;0,616252601;;;;;;;;;;;;;
0,515297094;0,615159929;;;;;;;;;;;;;
0,514548996;0,614114702;;;;;;;;;;;;;
0,513744631;0,613313377;;;;;;;;;;;;;
0,512852588;0,61195004;;;;;;;;;;;;;
0,511995831;0,611426473;;;;;;;;;;;;;
0,511088112;0,610296249;;;;;;;;;;;;;
0,510137835;0,609245896;;;;;;;;;;;;;
0,509192565;0,608365059;;;;;;;;;;;;;
0,507905284;0,606750727;;;;;;;;;;;;;
0,506970504;0,605501413;;;;;;;;;;;;;
0,505879798;0,604200304;;;;;;;;;;;;;
0,504246274;0,602562487;;;;;;;;;;;;;
0,502979734;0,600748241;;;;;;;;;;;;;
0,501577088;0,598903537;;;;;;;;;;;;;
0,499953219;0,597271681;;;;;;;;;;;;;
0,498439023;0,595223367;;;;;;;;;;;;;
0,496466437;0,593049347;;;;;;;;;;;;;
0,494539568;0,590654314;;;;;;;;;;;;;
0,492159882;0,588011563;;;;;;;;;;;;;
0,489832112;0,585437298;;;;;;;;;;;;;
0,487522551;0,582318187;;;;;;;;;;;;;
0,484606454;0,579380333;;;;;;;;;;;;;
0,482511648;0,576590657;;;;;;;;;;;;;
0,479607531;0,573165417;;;;;;;;;;;;;
0,476925114;0,569746614;;;;;;;;;;;;;
0,473554829;0,566522956;;;;;;;;;;;;;
0,470764467;0,563272953;;;;;;;;;;;;;
0,467656204;0,559409261;;;;;;;;;;;;;
0,464424351;0,555397809;;;;;;;;;;;;;
0,460715303;0,551626265;;;;;;;;;;;;;
0,457121321;0,547774553;;;;;;;;;;;;;
0,45369468;0,543446422;;;;;;;;;;;;;
0,450092891;0,539558053;;;;;;;;;;;;;
0,446802059;0,535430729;;;;;;;;;;;;;
0,443335959;0,531456411;;;;;;;;;;;;;
0,43981249;0,527529597;;;;;;;;;;;;;
0,436403581;0,523733318;;;;;;;;;;;;;
0,43296493;0,519546747;;;;;;;;;;;;;
0,429318705;0,515281439;;;;;;;;;;;;;
0,425944546;0,511445582;;;;;;;;;;;;;
0,422459403;0,507014155;;;;;;;;;;;;;
0,419060209;0,503121018;;;;;;;;;;;;;
0,415125588;0,499111772;;;;;;;;;;;;;
0,412433991;0,495797992;;;;;;;;;;;;;
0,409190187;0,491970331;;;;;;;;;;;;;
0,405959794;0,488500297;;;;;;;;;;;;;
0,402801135;0,484756827;;;;;;;;;;;;;
0,399861941;0,480960459;;;;;;;;;;;;;
0,396889099;0,477575511;;;;;;;;;;;;;
0,39401705;0,474270642;;;;;;;;;;;;;
0,391256609;0,471390277;;;;;;;;;;;;;
0,388747671;0,46781823;;;;;;;;;;;;;
0,385484049;0,464206725;;;;;;;;;;;;;
0,382850924;0,461197764;;;;;;;;;;;;;
0,380247304;0,458366215;;;;;;;;;;;;;
0,378093222;0,45589599;;;;;;;;;;;;;
0,375303605;0,452937871;;;;;;;;;;;;;
0,372823575;0,450226694;;;;;;;;;;;;;
0,370393345;0,447288334;;;;;;;;;;;;;
0,368226746;0,444613218;;;;;;;;;;;;;
0,366107145;0,442250401;;;;;;;;;;;;;
0,364319274;0,439935237;;;;;;;;;;;;;
0,362112471;0,437546402;;;;;;;;;;;;;
0,359500626;0,434985787;;;;;;;;;;;;;
0,357562461;0,432603777;;;;;;;;;;;;;
0,356006303;0,430382311;;;;;;;;;;;;;
0,353829035;0,428095013;;;;;;;;;;;;;
0,351700166;0,425918847;;;;;;;;;;;;;
0,349995264;0,423638254;;;;;;;;;;;;;
0,348042139;0,421620011;;;;;;;;;;;;;
0,346190163;0,419231951;;;;;;;;;;;;;
0,344162592;0,417265117;;;;;;;;;;;;;
0,342331776;0,415226698;;;;;;;;;;;;;
0,340581903;0,413352311;;;;;;;;;;;;;
0,338681558;0,411453813;;;;;;;;;;;;;
0,337227055;0,409271091;;;;;;;;;;;;;
0,335756728;0,407383829;;;;;;;;;;;;;
0,334418246;0,405892551;;;;;;;;;;;;;
0,33265228;0,404256284;;;;;;;;;;;;;
0,331481078;0,402657449;;;;;;;;;;;;;
0,330255994;0,401671439;;;;;;;;;;;;;
0,329085717;0,400353462;;;;;;;;;;;;;
